timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,big_mrta,1,24,1.70
35.000,big_mrta,2,24,0.26
40.000,big_mrta,3,24,0.31
45.000,big_mrta,4,24,0.31
50.000,big_mrta,5,24,0.24
55.000,big_mrta,6,23,0.26
60.000,big_mrta,7,22,0.30
65.000,big_mrta,8,21,0.27
70.000,big_mrta,9,18,0.21
75.000,big_mrta,10,18,0.14
80.000,big_mrta,11,16,0.29
85.000,big_mrta,12,16,0.23
90.000,big_mrta,13,14,0.20
95.000,big_mrta,14,13,0.18
100.000,big_mrta,15,11,0.16
105.000,big_mrta,16,11,0.12
110.000,big_mrta,17,9,0.13
115.000,big_mrta,18,9,0.15
120.000,big_mrta,19,7,0.12
125.000,big_mrta,20,5,0.12
130.000,big_mrta,21,3,0.11
135.000,big_mrta,22,3,0.12
140.000,big_mrta,23,2,0.09
145.000,big_mrta,24,1,0.11
150.000,big_mrta,25,1,0.11
155.000,big_mrta,26,1,0.10
160.000,big_mrta,27,1,0.09
165.000,big_mrta,28,0,0.10
170.000,big_mrta,29,0,0.09
175.000,big_mrta,30,0,0.12
180.000,big_mrta,31,0,0.09
185.000,big_mrta,32,0,0.10
190.000,big_mrta,33,0,0.06
195.000,big_mrta,34,0,0.10
200.000,big_mrta,35,0,0.07
205.000,big_mrta,36,0,0.09
210.000,big_mrta,37,0,0.09
215.000,big_mrta,38,0,0.09
220.000,big_mrta,39,0,0.09
225.000,big_mrta,40,0,0.10
230.000,big_mrta,41,0,0.09
235.000,big_mrta,42,0,0.10
240.000,big_mrta,43,0,0.09
245.000,big_mrta,44,0,0.11
250.000,big_mrta,45,0,0.09
255.000,big_mrta,46,0,0.10
260.000,big_mrta,47,0,0.07
265.000,big_mrta,48,0,0.11
270.000,big_mrta,49,0,0.09
275.000,big_mrta,50,0,0.10
280.000,big_mrta,51,0,0.06
285.000,big_mrta,52,0,0.07
290.000,big_mrta,53,0,0.10
295.000,big_mrta,54,0,0.10
300.000,big_mrta,55,0,0.15
305.000,big_mrta,56,0,0.10
310.000,big_mrta,57,0,0.07
315.000,big_mrta,58,0,0.10
320.000,big_mrta,59,0,0.08
325.000,big_mrta,60,0,0.10
330.000,big_mrta,61,0,0.09
335.000,big_mrta,62,0,0.10
340.000,big_mrta,63,0,0.10
