timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,0.89
35.000,ahe_mrta_v3,2,10,0.72
40.000,ahe_mrta_v3,3,10,0.46
45.000,ahe_mrta_v3,4,10,0.44
50.000,ahe_mrta_v3,5,10,0.49
55.000,ahe_mrta_v3,6,10,0.81
60.000,ahe_mrta_v3,7,10,0.69
65.000,ahe_mrta_v3,8,10,0.74
70.000,ahe_mrta_v3,9,9,0.66
75.000,ahe_mrta_v3,10,10,0.73
80.000,ahe_mrta_v3,11,9,0.78
85.000,ahe_mrta_v3,12,9,0.71
90.001,ahe_mrta_v3,13,8,0.93
95.000,ahe_mrta_v3,14,7,0.73
100.000,ahe_mrta_v3,15,6,1.01
105.000,ahe_mrta_v3,16,6,0.43
110.000,ahe_mrta_v3,17,6,0.93
115.000,ahe_mrta_v3,18,7,0.98
120.000,ahe_mrta_v3,19,6,1.01
125.000,ahe_mrta_v3,20,7,1.01
130.000,ahe_mrta_v3,21,5,0.41
135.000,ahe_mrta_v3,22,5,0.39
140.000,ahe_mrta_v3,23,5,0.32
145.000,ahe_mrta_v3,24,5,0.95
