timestamp_s,event_type,robot_id,task_id,strategy,latency_ms
30.000,allocation_run,,,ahe_mrta_v3,1.39
35.001,allocation_run,,,ahe_mrta_v3,0.74
40.000,allocation_run,,,ahe_mrta_v3,0.87
45.000,allocation_run,,,ahe_mrta_v3,0.89
50.000,allocation_run,,,ahe_mrta_v3,0.87
55.000,allocation_run,,,ahe_mrta_v3,0.60
60.000,allocation_run,,,ahe_mrta_v3,0.79
65.000,allocation_run,,,ahe_mrta_v3,0.74
70.000,allocation_run,,,ahe_mrta_v3,0.87
75.000,allocation_run,,,ahe_mrta_v3,0.52
80.000,allocation_run,,,ahe_mrta_v3,2.17
85.000,allocation_run,,,ahe_mrta_v3,2.47
90.000,allocation_run,,,ahe_mrta_v3,1.53
95.000,allocation_run,,,ahe_mrta_v3,2.31
100.000,allocation_run,,,ahe_mrta_v3,2.73
105.000,allocation_run,,,ahe_mrta_v3,1.56
110.000,allocation_run,,,ahe_mrta_v3,1.94
115.000,allocation_run,,,ahe_mrta_v3,1.97
120.000,allocation_run,,,ahe_mrta_v3,2.16
125.000,allocation_run,,,ahe_mrta_v3,1.57
130.000,allocation_run,,,ahe_mrta_v3,1.38
135.000,allocation_run,,,ahe_mrta_v3,0.86
140.000,allocation_run,,,ahe_mrta_v3,1.29
145.000,allocation_run,,,ahe_mrta_v3,1.03
150.000,allocation_run,,,ahe_mrta_v3,1.11
155.000,allocation_run,,,ahe_mrta_v3,1.22
160.000,allocation_run,,,ahe_mrta_v3,1.07
165.000,allocation_run,,,ahe_mrta_v3,1.82
170.000,allocation_run,,,ahe_mrta_v3,1.07
