timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,6.23
35.001,ahe_mrta_v3,2,10,3.50
40.000,ahe_mrta_v3,3,10,0.24
45.000,ahe_mrta_v3,4,10,0.28
50.000,ahe_mrta_v3,5,10,2.60
55.000,ahe_mrta_v3,6,10,2.66
60.000,ahe_mrta_v3,7,9,2.99
65.000,ahe_mrta_v3,8,10,2.23
70.000,ahe_mrta_v3,9,10,2.04
75.000,ahe_mrta_v3,10,10,2.21
80.000,ahe_mrta_v3,11,8,1.81
85.000,ahe_mrta_v3,12,8,1.37
90.000,ahe_mrta_v3,13,8,1.02
95.000,ahe_mrta_v3,14,8,1.45
100.000,ahe_mrta_v3,15,8,1.59
105.000,ahe_mrta_v3,16,8,1.07
110.000,ahe_mrta_v3,17,8,0.92
115.000,ahe_mrta_v3,18,6,0.99
120.000,ahe_mrta_v3,19,6,0.86
125.000,ahe_mrta_v3,20,5,1.04
130.000,ahe_mrta_v3,21,4,1.37
135.000,ahe_mrta_v3,22,4,0.82
