timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
75.000,ahe_mrta_v3,1,10,7.20
80.000,ahe_mrta_v3,2,10,3.35
85.000,ahe_mrta_v3,3,10,0.27
90.000,ahe_mrta_v3,4,10,0.30
95.000,ahe_mrta_v3,5,10,3.52
100.000,ahe_mrta_v3,6,10,3.17
105.000,ahe_mrta_v3,7,10,0.28
110.000,ahe_mrta_v3,8,10,0.26
115.000,ahe_mrta_v3,9,8,3.36
120.000,ahe_mrta_v3,10,8,2.16
125.000,ahe_mrta_v3,11,8,1.90
130.000,ahe_mrta_v3,12,8,2.02
135.000,ahe_mrta_v3,13,8,1.92
140.000,ahe_mrta_v3,14,8,1.44
145.000,ahe_mrta_v3,15,7,1.48
150.000,ahe_mrta_v3,16,8,1.89
155.000,ahe_mrta_v3,17,8,0.91
160.000,ahe_mrta_v3,18,8,1.14
165.000,ahe_mrta_v3,19,8,1.43
170.000,ahe_mrta_v3,20,6,1.13
175.000,ahe_mrta_v3,21,6,1.17
180.000,ahe_mrta_v3,22,7,1.11
185.000,ahe_mrta_v3,23,6,0.99
190.000,ahe_mrta_v3,24,6,0.91
195.000,ahe_mrta_v3,25,6,0.65
200.000,ahe_mrta_v3,26,6,0.85
205.000,ahe_mrta_v3,27,6,0.74
210.000,ahe_mrta_v3,28,6,0.50
215.000,ahe_mrta_v3,29,4,0.78
