timestamp_s,strategy,alloc_num,footprint_bytes
75.000,ahe_mrta_v3,1,80
80.000,ahe_mrta_v3,2,80
85.000,ahe_mrta_v3,3,80
90.000,ahe_mrta_v3,4,80
95.000,ahe_mrta_v3,5,80
100.000,ahe_mrta_v3,6,80
105.000,ahe_mrta_v3,7,80
110.000,ahe_mrta_v3,8,80
115.000,ahe_mrta_v3,9,72
120.000,ahe_mrta_v3,10,72
125.000,ahe_mrta_v3,11,72
130.000,ahe_mrta_v3,12,72
135.000,ahe_mrta_v3,13,72
140.000,ahe_mrta_v3,14,72
145.000,ahe_mrta_v3,15,68
150.000,ahe_mrta_v3,16,72
155.000,ahe_mrta_v3,17,68
160.000,ahe_mrta_v3,18,72
165.000,ahe_mrta_v3,19,72
170.000,ahe_mrta_v3,20,64
175.000,ahe_mrta_v3,21,60
180.000,ahe_mrta_v3,22,64
185.000,ahe_mrta_v3,23,64
190.000,ahe_mrta_v3,24,64
195.000,ahe_mrta_v3,25,64
200.000,ahe_mrta_v3,26,60
205.000,ahe_mrta_v3,27,64
210.000,ahe_mrta_v3,28,64
215.000,ahe_mrta_v3,29,52
