timestamp_s,event_type,robot_id,task_id,strategy,latency_ms
30.000,allocation_run,,,ahe_mrta_v3,0.94
35.000,allocation_run,,,ahe_mrta_v3,0.85
40.000,allocation_run,,,ahe_mrta_v3,0.61
45.000,allocation_run,,,ahe_mrta_v3,0.91
50.000,allocation_run,,,ahe_mrta_v3,0.28
55.000,allocation_run,,,ahe_mrta_v3,0.29
60.000,allocation_run,,,ahe_mrta_v3,0.28
65.000,allocation_run,,,ahe_mrta_v3,0.26
70.000,allocation_run,,,ahe_mrta_v3,0.79
71.000,robot_failure,robot_2,,ahe_mrta_v3,0.00
75.000,allocation_run,,,ahe_mrta_v3,0.96
80.000,allocation_run,,,ahe_mrta_v3,1.18
85.000,allocation_run,,,ahe_mrta_v3,1.01
90.000,allocation_run,,,ahe_mrta_v3,0.79
95.000,allocation_run,,,ahe_mrta_v3,0.91
100.000,allocation_run,,,ahe_mrta_v3,0.70
105.000,allocation_run,,,ahe_mrta_v3,1.15
110.000,allocation_run,,,ahe_mrta_v3,0.82
115.000,allocation_run,,,ahe_mrta_v3,0.92
120.000,allocation_run,,,ahe_mrta_v3,0.94
125.000,allocation_run,,,ahe_mrta_v3,1.04
130.000,allocation_run,,,ahe_mrta_v3,0.86
135.001,allocation_run,,,ahe_mrta_v3,0.82
140.000,allocation_run,,,ahe_mrta_v3,0.76
145.000,allocation_run,,,ahe_mrta_v3,0.92
150.000,allocation_run,,,ahe_mrta_v3,0.88
