experiment_id,scenario,strategy,seed,robot_count,robot_id,assigned_tasks,completed_tasks,failed_tasks,approx_distance_m
exp_deadline_pressure_consensus_dbta_r5t25_seed14,deadline_pressure,consensus_dbta,14,5,robot_1,5,5,0,33.44
exp_deadline_pressure_consensus_dbta_r5t25_seed14,deadline_pressure,consensus_dbta,14,5,robot_2,5,5,0,28.04
exp_deadline_pressure_consensus_dbta_r5t25_seed14,deadline_pressure,consensus_dbta,14,5,robot_3,5,5,0,23.19
exp_deadline_pressure_consensus_dbta_r5t25_seed14,deadline_pressure,consensus_dbta,14,5,robot_4,5,5,0,32.02
exp_deadline_pressure_consensus_dbta_r5t25_seed14,deadline_pressure,consensus_dbta,14,5,robot_5,5,5,0,41.68
