timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,6.35
35.000,ahe_mrta_v3,2,10,3.08
40.000,ahe_mrta_v3,3,10,3.21
45.000,ahe_mrta_v3,4,10,3.17
50.000,ahe_mrta_v3,5,10,3.12
55.000,ahe_mrta_v3,6,9,3.19
60.000,ahe_mrta_v3,7,8,2.29
65.000,ahe_mrta_v3,8,8,1.89
70.000,ahe_mrta_v3,9,7,2.89
75.000,ahe_mrta_v3,10,6,2.79
80.000,ahe_mrta_v3,11,6,2.86
85.000,ahe_mrta_v3,12,6,2.85
90.000,ahe_mrta_v3,13,5,1.92
95.000,ahe_mrta_v3,14,5,2.90
100.000,ahe_mrta_v3,15,5,2.35
105.000,ahe_mrta_v3,16,5,1.37
110.000,ahe_mrta_v3,17,5,1.45
115.000,ahe_mrta_v3,18,5,1.77
120.000,ahe_mrta_v3,19,5,1.74
125.000,ahe_mrta_v3,20,5,1.06
130.000,ahe_mrta_v3,21,5,1.05
135.000,ahe_mrta_v3,22,5,0.91
140.001,ahe_mrta_v3,23,5,1.39
145.000,ahe_mrta_v3,24,5,0.79
