timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,6,2.16
35.000,ahe_mrta_v3,2,6,0.74
40.000,ahe_mrta_v3,3,6,0.38
45.000,ahe_mrta_v3,4,6,0.99
50.000,ahe_mrta_v3,5,7,0.84
60.000,ahe_mrta_v3,6,9,1.25
65.000,ahe_mrta_v3,7,8,0.83
70.000,ahe_mrta_v3,8,6,0.88
75.000,ahe_mrta_v3,9,6,0.86
80.000,ahe_mrta_v3,10,6,0.66
85.000,ahe_mrta_v3,11,6,1.02
90.000,ahe_mrta_v3,12,7,1.76
95.000,ahe_mrta_v3,13,6,1.36
100.000,ahe_mrta_v3,14,7,1.68
105.000,ahe_mrta_v3,15,7,1.50
110.000,ahe_mrta_v3,16,7,1.60
115.000,ahe_mrta_v3,17,7,1.13
120.000,ahe_mrta_v3,18,7,1.21
125.000,ahe_mrta_v3,19,6,1.54
130.001,ahe_mrta_v3,20,5,1.35
135.000,ahe_mrta_v3,21,5,1.41
140.000,ahe_mrta_v3,22,5,1.44
145.000,ahe_mrta_v3,23,4,1.13
150.000,ahe_mrta_v3,24,4,1.07
155.000,ahe_mrta_v3,25,4,1.33
160.000,ahe_mrta_v3,26,5,1.00
165.000,ahe_mrta_v3,27,4,0.46
170.000,ahe_mrta_v3,28,4,0.73
175.000,ahe_mrta_v3,29,4,0.59
180.000,ahe_mrta_v3,30,4,0.74
185.000,ahe_mrta_v3,31,4,1.03
