timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,5,2.47
35.000,ahe_mrta_v3,2,10,1.98
40.000,ahe_mrta_v3,3,10,1.33
45.000,ahe_mrta_v3,4,10,0.20
50.000,ahe_mrta_v3,5,10,1.58
55.001,ahe_mrta_v3,6,10,1.01
60.000,ahe_mrta_v3,7,10,1.40
65.000,ahe_mrta_v3,8,10,1.70
70.000,ahe_mrta_v3,9,9,1.42
75.000,ahe_mrta_v3,10,10,1.46
80.000,ahe_mrta_v3,11,8,1.05
85.000,ahe_mrta_v3,12,8,0.85
90.000,ahe_mrta_v3,13,8,1.07
95.000,ahe_mrta_v3,14,8,0.90
100.000,ahe_mrta_v3,15,8,1.07
105.000,ahe_mrta_v3,16,8,0.95
110.000,ahe_mrta_v3,17,7,0.61
115.000,ahe_mrta_v3,18,6,0.71
120.000,ahe_mrta_v3,19,6,0.84
125.000,ahe_mrta_v3,20,6,0.74
130.000,ahe_mrta_v3,21,5,0.74
135.000,ahe_mrta_v3,22,4,0.62
140.000,ahe_mrta_v3,23,4,0.63
145.000,ahe_mrta_v3,24,4,0.85
150.000,ahe_mrta_v3,25,4,0.63
155.000,ahe_mrta_v3,26,4,0.60
