timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,big_mrta,1,23,1.72
35.000,big_mrta,2,23,0.31
40.000,big_mrta,3,23,0.31
45.000,big_mrta,4,23,0.30
50.001,big_mrta,5,22,0.18
55.000,big_mrta,6,21,0.25
60.000,big_mrta,7,19,0.23
65.000,big_mrta,8,18,0.23
70.000,big_mrta,9,16,0.21
75.000,big_mrta,10,13,0.34
80.000,big_mrta,11,12,0.23
85.000,big_mrta,12,11,0.19
90.000,big_mrta,13,8,0.10
95.000,big_mrta,14,7,0.12
100.000,big_mrta,15,7,0.09
105.000,big_mrta,16,6,0.11
110.000,big_mrta,17,6,0.09
115.000,big_mrta,18,4,0.11
120.000,big_mrta,19,3,0.13
