timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,8.68
35.000,ahe_mrta_v3,2,10,2.67
40.000,ahe_mrta_v3,3,10,0.22
45.001,ahe_mrta_v3,4,10,0.26
50.000,ahe_mrta_v3,5,10,2.56
55.000,ahe_mrta_v3,6,10,2.50
60.000,ahe_mrta_v3,7,10,0.26
65.001,ahe_mrta_v3,8,10,2.23
70.000,ahe_mrta_v3,9,10,2.65
75.000,ahe_mrta_v3,10,8,2.25
80.000,ahe_mrta_v3,11,8,1.75
85.000,ahe_mrta_v3,12,8,1.22
90.000,ahe_mrta_v3,13,8,1.51
95.000,ahe_mrta_v3,14,8,0.86
100.000,ahe_mrta_v3,15,8,1.30
105.000,ahe_mrta_v3,16,8,1.22
110.000,ahe_mrta_v3,17,7,0.99
115.000,ahe_mrta_v3,18,7,0.92
120.000,ahe_mrta_v3,19,7,1.25
125.000,ahe_mrta_v3,20,5,1.52
130.000,ahe_mrta_v3,21,4,1.08
135.000,ahe_mrta_v3,22,4,1.17
140.000,ahe_mrta_v3,23,4,0.80
145.000,ahe_mrta_v3,24,4,0.62
150.000,ahe_mrta_v3,25,4,0.82
155.000,ahe_mrta_v3,26,4,0.76
160.000,ahe_mrta_v3,27,4,1.11
