timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,7,5.18
35.001,ahe_mrta_v3,2,7,0.63
40.000,ahe_mrta_v3,3,7,0.37
45.000,ahe_mrta_v3,4,7,0.37
50.000,ahe_mrta_v3,5,6,0.90
60.000,ahe_mrta_v3,6,10,2.40
65.000,ahe_mrta_v3,7,10,1.46
70.000,ahe_mrta_v3,8,9,1.45
75.000,ahe_mrta_v3,9,6,0.83
80.000,ahe_mrta_v3,10,6,1.21
85.000,ahe_mrta_v3,11,6,0.79
90.000,ahe_mrta_v3,12,8,1.86
95.000,ahe_mrta_v3,13,8,1.69
100.000,ahe_mrta_v3,14,8,1.28
105.000,ahe_mrta_v3,15,8,1.52
110.000,ahe_mrta_v3,16,7,1.46
115.000,ahe_mrta_v3,17,6,1.66
120.000,ahe_mrta_v3,18,6,1.29
125.000,ahe_mrta_v3,19,6,1.04
130.000,ahe_mrta_v3,20,5,1.26
135.000,ahe_mrta_v3,21,5,0.82
140.000,ahe_mrta_v3,22,5,1.22
145.000,ahe_mrta_v3,23,5,0.85
150.000,ahe_mrta_v3,24,5,0.96
155.000,ahe_mrta_v3,25,4,0.89
160.000,ahe_mrta_v3,26,5,0.91
165.000,ahe_mrta_v3,27,5,0.82
