experiment_id,scenario,strategy,seed,robot_count,robot_id,assigned_tasks,completed_tasks,failed_tasks,approx_distance_m
exp_mixed_stress_ahe_mrta_v3_r5t25_seed19,mixed_stress,ahe_mrta_v3,19,5,robot_1,5,5,0,32.82
exp_mixed_stress_ahe_mrta_v3_r5t25_seed19,mixed_stress,ahe_mrta_v3,19,5,robot_2,3,3,0,17.12
exp_mixed_stress_ahe_mrta_v3_r5t25_seed19,mixed_stress,ahe_mrta_v3,19,5,robot_3,6,6,0,41.98
exp_mixed_stress_ahe_mrta_v3_r5t25_seed19,mixed_stress,ahe_mrta_v3,19,5,robot_4,5,5,0,33.34
exp_mixed_stress_ahe_mrta_v3_r5t25_seed19,mixed_stress,ahe_mrta_v3,19,5,robot_5,6,6,0,36.73
