timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.07
35.000,ahe_mrta_v3,2,10,0.54
40.000,ahe_mrta_v3,3,10,0.65
45.000,ahe_mrta_v3,4,10,0.62
50.000,ahe_mrta_v3,5,10,0.25
55.000,ahe_mrta_v3,6,10,0.26
60.000,ahe_mrta_v3,7,10,0.17
65.000,ahe_mrta_v3,8,10,0.63
70.001,ahe_mrta_v3,9,10,0.85
75.000,ahe_mrta_v3,10,10,0.80
80.000,ahe_mrta_v3,11,8,0.70
85.000,ahe_mrta_v3,12,8,0.70
90.000,ahe_mrta_v3,13,8,0.78
95.000,ahe_mrta_v3,14,8,0.54
100.000,ahe_mrta_v3,15,8,0.50
105.000,ahe_mrta_v3,16,8,0.59
110.000,ahe_mrta_v3,17,8,0.50
115.000,ahe_mrta_v3,18,8,0.47
120.000,ahe_mrta_v3,19,8,0.46
125.000,ahe_mrta_v3,20,8,0.65
130.001,ahe_mrta_v3,21,8,0.61
135.000,ahe_mrta_v3,22,8,0.85
140.000,ahe_mrta_v3,23,8,0.75
145.000,ahe_mrta_v3,24,8,0.72
150.000,ahe_mrta_v3,25,8,0.68
155.000,ahe_mrta_v3,26,8,0.94
160.000,ahe_mrta_v3,27,8,0.72
165.000,ahe_mrta_v3,28,8,0.55
170.000,ahe_mrta_v3,29,8,0.90
