timestamp_s,event_type,robot_id,task_id,strategy,latency_ms
35.000,allocation_run,,,ahe_mrta_v3,1.22
40.000,allocation_run,,,ahe_mrta_v3,0.77
45.000,allocation_run,,,ahe_mrta_v3,0.57
50.000,allocation_run,,,ahe_mrta_v3,0.86
55.000,allocation_run,,,ahe_mrta_v3,0.52
60.001,allocation_run,,,ahe_mrta_v3,0.68
65.000,allocation_run,,,ahe_mrta_v3,0.73
70.000,allocation_run,,,ahe_mrta_v3,0.64
75.000,allocation_run,,,ahe_mrta_v3,2.13
80.000,allocation_run,,,ahe_mrta_v3,2.06
85.000,allocation_run,,,ahe_mrta_v3,2.45
90.000,allocation_run,,,ahe_mrta_v3,2.45
95.000,allocation_run,,,ahe_mrta_v3,1.33
100.000,allocation_run,,,ahe_mrta_v3,1.16
105.000,allocation_run,,,ahe_mrta_v3,1.36
110.000,allocation_run,,,ahe_mrta_v3,1.13
115.000,allocation_run,,,ahe_mrta_v3,1.06
