experiment_id,scenario,strategy,seed,robot_count,robot_id,assigned_tasks,completed_tasks,failed_tasks,approx_distance_m
exp_robot_failure_ahe_mrta_v3_r5t25_seed01,robot_failure,ahe_mrta_v3,1,5,robot_1,6,6,0,41.01
exp_robot_failure_ahe_mrta_v3_r5t25_seed01,robot_failure,ahe_mrta_v3,1,5,robot_2,2,2,0,11.74
exp_robot_failure_ahe_mrta_v3_r5t25_seed01,robot_failure,ahe_mrta_v3,1,5,robot_3,6,6,0,41.08
exp_robot_failure_ahe_mrta_v3_r5t25_seed01,robot_failure,ahe_mrta_v3,1,5,robot_4,6,6,0,43.46
exp_robot_failure_ahe_mrta_v3_r5t25_seed01,robot_failure,ahe_mrta_v3,1,5,robot_5,5,5,0,35.79
