timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,6,3.12
35.000,ahe_mrta_v3,2,6,0.65
40.000,ahe_mrta_v3,3,6,0.33
45.000,ahe_mrta_v3,4,6,0.36
50.000,ahe_mrta_v3,5,6,0.63
55.000,ahe_mrta_v3,6,6,0.59
60.000,ahe_mrta_v3,7,10,1.16
65.000,ahe_mrta_v3,8,9,0.67
70.000,ahe_mrta_v3,9,10,0.94
75.000,ahe_mrta_v3,10,7,0.80
80.000,ahe_mrta_v3,11,7,0.78
85.000,ahe_mrta_v3,12,7,0.70
90.000,ahe_mrta_v3,13,8,0.74
95.000,ahe_mrta_v3,14,8,0.53
100.000,ahe_mrta_v3,15,8,2.22
105.000,ahe_mrta_v3,16,8,1.48
110.000,ahe_mrta_v3,17,7,1.67
115.000,ahe_mrta_v3,18,6,2.00
120.000,ahe_mrta_v3,19,6,2.02
125.000,ahe_mrta_v3,20,5,1.89
130.000,ahe_mrta_v3,21,5,1.45
135.000,ahe_mrta_v3,22,5,1.41
140.000,ahe_mrta_v3,23,4,1.63
145.000,ahe_mrta_v3,24,4,1.12
150.000,ahe_mrta_v3,25,4,1.60
155.000,ahe_mrta_v3,26,4,1.44
160.000,ahe_mrta_v3,27,4,1.05
165.000,ahe_mrta_v3,28,4,1.17
170.000,ahe_mrta_v3,29,4,1.14
175.000,ahe_mrta_v3,30,4,1.79
180.000,ahe_mrta_v3,31,4,1.97
185.000,ahe_mrta_v3,32,4,1.56
