timestamp_s,task_id,event,robot_id,strategy,scenario,seed
29.000,task_001,activated,,ahe_mrta_v3,mixed_stress,7
29.000,task_002,activated,,ahe_mrta_v3,mixed_stress,7
29.000,task_003,activated,,ahe_mrta_v3,mixed_stress,7
29.000,task_004,activated,,ahe_mrta_v3,mixed_stress,7
29.000,task_005,activated,,ahe_mrta_v3,mixed_stress,7
29.000,task_006,activated,,ahe_mrta_v3,mixed_stress,7
29.000,task_007,activated,,ahe_mrta_v3,mixed_stress,7
29.000,task_008,activated,,ahe_mrta_v3,mixed_stress,7
30.000,task_004,assigned,robot_1,ahe_mrta_v3,mixed_stress,7
30.000,task_007,assigned,robot_2,ahe_mrta_v3,mixed_stress,7
30.000,task_008,assigned,robot_3,ahe_mrta_v3,mixed_stress,7
30.000,task_001,assigned,robot_3,ahe_mrta_v3,mixed_stress,7
30.000,task_006,assigned,robot_4,ahe_mrta_v3,mixed_stress,7
30.000,task_003,assigned,robot_5,ahe_mrta_v3,mixed_stress,7
50.272,task_004,completed,robot_1,ahe_mrta_v3,mixed_stress,7
55.000,task_002,assigned,robot_1,ahe_mrta_v3,mixed_stress,7
58.668,task_008,completed,robot_3,ahe_mrta_v3,mixed_stress,7
59.000,task_009,activated,,ahe_mrta_v3,mixed_stress,7
59.000,task_010,activated,,ahe_mrta_v3,mixed_stress,7
59.000,task_011,activated,,ahe_mrta_v3,mixed_stress,7
59.000,task_012,activated,,ahe_mrta_v3,mixed_stress,7
59.000,task_013,activated,,ahe_mrta_v3,mixed_stress,7
59.000,task_014,activated,,ahe_mrta_v3,mixed_stress,7
59.000,task_015,activated,,ahe_mrta_v3,mixed_stress,7
59.000,task_016,activated,,ahe_mrta_v3,mixed_stress,7
60.000,task_014,assigned,robot_1,ahe_mrta_v3,mixed_stress,7
60.000,task_013,assigned,robot_2,ahe_mrta_v3,mixed_stress,7
60.000,task_015,assigned,robot_3,ahe_mrta_v3,mixed_stress,7
60.000,task_011,assigned,robot_4,ahe_mrta_v3,mixed_stress,7
60.000,task_010,assigned,robot_5,ahe_mrta_v3,mixed_stress,7
64.598,task_006,completed,robot_4,ahe_mrta_v3,mixed_stress,7
70.000,task_012,assigned,robot_4,ahe_mrta_v3,mixed_stress,7
73.137,task_001,completed,robot_3,ahe_mrta_v3,mixed_stress,7
74.952,task_007,completed,robot_2,ahe_mrta_v3,mixed_stress,7
75.343,task_003,completed,robot_5,ahe_mrta_v3,mixed_stress,7
80.000,task_016,assigned,robot_5,ahe_mrta_v3,mixed_stress,7
89.000,task_017,activated,,ahe_mrta_v3,mixed_stress,7
89.000,task_018,activated,,ahe_mrta_v3,mixed_stress,7
89.000,task_019,activated,,ahe_mrta_v3,mixed_stress,7
89.000,task_020,activated,,ahe_mrta_v3,mixed_stress,7
89.000,task_021,activated,,ahe_mrta_v3,mixed_stress,7
89.000,task_022,activated,,ahe_mrta_v3,mixed_stress,7
89.000,task_023,activated,,ahe_mrta_v3,mixed_stress,7
89.000,task_024,activated,,ahe_mrta_v3,mixed_stress,7
89.000,task_025,activated,,ahe_mrta_v3,mixed_stress,7
90.000,task_017,assigned,robot_3,ahe_mrta_v3,mixed_stress,7
98.051,task_015,completed,robot_3,ahe_mrta_v3,mixed_stress,7
100.000,task_024,assigned,robot_3,ahe_mrta_v3,mixed_stress,7
103.637,task_011,completed,robot_4,ahe_mrta_v3,mixed_stress,7
105.000,task_019,assigned,robot_4,ahe_mrta_v3,mixed_stress,7
107.989,task_017,completed,robot_3,ahe_mrta_v3,mixed_stress,7
113.034,task_010,completed,robot_5,ahe_mrta_v3,mixed_stress,7
115.840,task_024,completed,robot_3,ahe_mrta_v3,mixed_stress,7
120.000,task_013,assigned,robot_3,ahe_mrta_v3,mixed_stress,7
120.141,task_002,completed,robot_1,ahe_mrta_v3,mixed_stress,7
126.564,task_014,completed,robot_1,ahe_mrta_v3,mixed_stress,7
130.000,task_023,assigned,robot_1,ahe_mrta_v3,mixed_stress,7
135.640,task_012,completed,robot_4,ahe_mrta_v3,mixed_stress,7
136.991,task_016,completed,robot_5,ahe_mrta_v3,mixed_stress,7
140.000,task_018,assigned,robot_5,ahe_mrta_v3,mixed_stress,7
153.761,task_013,completed,robot_3,ahe_mrta_v3,mixed_stress,7
155.000,task_009,assigned,robot_3,ahe_mrta_v3,mixed_stress,7
174.789,task_019,completed,robot_4,ahe_mrta_v3,mixed_stress,7
175.000,task_005,assigned,robot_4,ahe_mrta_v3,mixed_stress,7
176.740,task_018,completed,robot_5,ahe_mrta_v3,mixed_stress,7
178.710,task_009,completed,robot_3,ahe_mrta_v3,mixed_stress,7
180.000,task_021,assigned,robot_1,ahe_mrta_v3,mixed_stress,7
180.000,task_025,assigned,robot_5,ahe_mrta_v3,mixed_stress,7
180.379,task_023,completed,robot_1,ahe_mrta_v3,mixed_stress,7
183.282,task_005,completed,robot_4,ahe_mrta_v3,mixed_stress,7
185.000,task_020,assigned,robot_4,ahe_mrta_v3,mixed_stress,7
185.000,task_022,assigned,robot_5,ahe_mrta_v3,mixed_stress,7
194.553,task_020,completed,robot_4,ahe_mrta_v3,mixed_stress,7
199.469,task_021,completed,robot_1,ahe_mrta_v3,mixed_stress,7
204.437,task_025,completed,robot_5,ahe_mrta_v3,mixed_stress,7
218.742,task_022,completed,robot_5,ahe_mrta_v3,mixed_stress,7
