timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.28
35.000,ahe_mrta_v3,2,10,0.76
40.000,ahe_mrta_v3,3,10,0.73
45.000,ahe_mrta_v3,4,10,0.60
50.000,ahe_mrta_v3,5,10,0.27
55.000,ahe_mrta_v3,6,10,0.20
60.000,ahe_mrta_v3,7,10,0.27
65.000,ahe_mrta_v3,8,9,0.27
70.000,ahe_mrta_v3,9,10,0.89
75.000,ahe_mrta_v3,10,8,0.64
80.000,ahe_mrta_v3,11,8,0.66
85.000,ahe_mrta_v3,12,8,0.66
90.000,ahe_mrta_v3,13,8,0.56
95.000,ahe_mrta_v3,14,8,0.62
100.000,ahe_mrta_v3,15,8,0.72
105.000,ahe_mrta_v3,16,8,0.46
110.000,ahe_mrta_v3,17,8,0.44
115.000,ahe_mrta_v3,18,8,0.67
120.000,ahe_mrta_v3,19,8,0.72
125.000,ahe_mrta_v3,20,8,0.84
130.000,ahe_mrta_v3,21,8,0.78
135.000,ahe_mrta_v3,22,8,0.71
140.000,ahe_mrta_v3,23,8,0.55
145.001,ahe_mrta_v3,24,8,0.78
150.000,ahe_mrta_v3,25,8,0.78
155.000,ahe_mrta_v3,26,7,0.85
