timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.06
35.000,ahe_mrta_v3,2,10,0.60
40.000,ahe_mrta_v3,3,10,0.30
45.000,ahe_mrta_v3,4,10,0.27
50.000,ahe_mrta_v3,5,10,0.60
55.000,ahe_mrta_v3,6,10,0.63
60.000,ahe_mrta_v3,7,10,0.74
65.000,ahe_mrta_v3,8,10,0.25
70.000,ahe_mrta_v3,9,10,0.60
75.000,ahe_mrta_v3,10,8,0.62
80.000,ahe_mrta_v3,11,8,0.56
85.000,ahe_mrta_v3,12,8,0.55
90.000,ahe_mrta_v3,13,8,0.46
95.000,ahe_mrta_v3,14,8,0.57
100.000,ahe_mrta_v3,15,8,0.45
105.000,ahe_mrta_v3,16,8,0.60
110.000,ahe_mrta_v3,17,8,0.55
115.000,ahe_mrta_v3,18,8,0.56
120.000,ahe_mrta_v3,19,8,0.39
125.000,ahe_mrta_v3,20,8,0.55
130.000,ahe_mrta_v3,21,8,0.56
135.000,ahe_mrta_v3,22,8,0.39
140.000,ahe_mrta_v3,23,8,1.08
145.000,ahe_mrta_v3,24,8,0.70
150.000,ahe_mrta_v3,25,8,1.39
155.000,ahe_mrta_v3,26,8,0.58
160.000,ahe_mrta_v3,27,8,0.86
165.000,ahe_mrta_v3,28,8,0.64
170.000,ahe_mrta_v3,29,8,0.73
175.001,ahe_mrta_v3,30,8,0.72
