timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.28
35.000,ahe_mrta_v3,2,10,0.75
40.000,ahe_mrta_v3,3,9,0.18
45.000,ahe_mrta_v3,4,10,0.86
50.000,ahe_mrta_v3,5,10,0.81
55.000,ahe_mrta_v3,6,10,0.77
60.000,ahe_mrta_v3,7,10,0.70
65.000,ahe_mrta_v3,8,10,1.16
70.000,ahe_mrta_v3,9,9,0.79
75.000,ahe_mrta_v3,10,9,2.29
80.000,ahe_mrta_v3,11,8,1.96
85.000,ahe_mrta_v3,12,7,1.36
90.000,ahe_mrta_v3,13,7,2.15
95.001,ahe_mrta_v3,14,8,2.32
100.000,ahe_mrta_v3,15,7,1.33
105.000,ahe_mrta_v3,16,8,0.99
