timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.28
35.000,ahe_mrta_v3,2,10,0.95
40.000,ahe_mrta_v3,3,10,0.59
45.000,ahe_mrta_v3,4,10,0.26
50.000,ahe_mrta_v3,5,10,0.71
55.000,ahe_mrta_v3,6,10,0.74
60.000,ahe_mrta_v3,7,10,0.27
65.000,ahe_mrta_v3,8,10,0.52
70.000,ahe_mrta_v3,9,10,0.84
75.000,ahe_mrta_v3,10,8,1.19
80.000,ahe_mrta_v3,11,8,1.01
85.000,ahe_mrta_v3,12,8,1.47
90.000,ahe_mrta_v3,13,8,1.19
95.000,ahe_mrta_v3,14,8,1.12
100.000,ahe_mrta_v3,15,8,1.04
105.000,ahe_mrta_v3,16,8,0.83
110.000,ahe_mrta_v3,17,7,0.84
115.000,ahe_mrta_v3,18,8,0.93
120.000,ahe_mrta_v3,19,8,0.54
125.000,ahe_mrta_v3,20,8,0.88
130.000,ahe_mrta_v3,21,9,1.19
135.000,ahe_mrta_v3,22,9,0.88
140.000,ahe_mrta_v3,23,9,0.87
145.000,ahe_mrta_v3,24,9,0.74
150.000,ahe_mrta_v3,25,9,1.06
