experiment_id,scenario,strategy,seed,robot_count,robot_id,assigned_tasks,completed_tasks,failed_tasks,approx_distance_m
exp_robot_failure_consensus_dbta_r5t25_seed06,robot_failure,consensus_dbta,6,5,robot_1,5,5,0,23.60
exp_robot_failure_consensus_dbta_r5t25_seed06,robot_failure,consensus_dbta,6,5,robot_2,2,2,0,11.61
exp_robot_failure_consensus_dbta_r5t25_seed06,robot_failure,consensus_dbta,6,5,robot_3,6,6,0,33.72
exp_robot_failure_consensus_dbta_r5t25_seed06,robot_failure,consensus_dbta,6,5,robot_4,7,7,0,37.85
exp_robot_failure_consensus_dbta_r5t25_seed06,robot_failure,consensus_dbta,6,5,robot_5,5,5,0,37.91
