timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,7,2.64
35.000,ahe_mrta_v3,2,7,0.59
40.000,ahe_mrta_v3,3,7,0.37
45.000,ahe_mrta_v3,4,7,0.36
50.000,ahe_mrta_v3,5,7,0.61
55.000,ahe_mrta_v3,6,7,0.58
60.000,ahe_mrta_v3,7,10,0.71
65.000,ahe_mrta_v3,8,10,0.79
70.000,ahe_mrta_v3,9,10,0.80
75.000,ahe_mrta_v3,10,8,0.48
80.000,ahe_mrta_v3,11,8,0.71
85.000,ahe_mrta_v3,12,8,0.59
90.000,ahe_mrta_v3,13,6,0.67
95.000,ahe_mrta_v3,14,6,0.58
100.000,ahe_mrta_v3,15,6,0.61
105.000,ahe_mrta_v3,16,5,0.61
110.000,ahe_mrta_v3,17,4,0.64
115.000,ahe_mrta_v3,18,4,0.74
120.000,ahe_mrta_v3,19,4,0.59
125.000,ahe_mrta_v3,20,4,0.59
130.000,ahe_mrta_v3,21,4,0.71
135.000,ahe_mrta_v3,22,4,0.97
140.000,ahe_mrta_v3,23,4,0.73
145.000,ahe_mrta_v3,24,4,0.60
150.000,ahe_mrta_v3,25,4,0.46
155.000,ahe_mrta_v3,26,4,0.37
160.000,ahe_mrta_v3,27,4,0.54
165.000,ahe_mrta_v3,28,4,0.48
170.000,ahe_mrta_v3,29,4,0.61
175.000,ahe_mrta_v3,30,4,1.40
180.000,ahe_mrta_v3,31,5,0.83
185.000,ahe_mrta_v3,32,5,0.73
