timestamp_s,strategy,alloc_num,footprint_bytes
75.000,ahe_mrta_v3,1,68
80.000,ahe_mrta_v3,2,68
85.000,ahe_mrta_v3,3,68
90.000,ahe_mrta_v3,4,68
95.000,ahe_mrta_v3,5,68
100.000,ahe_mrta_v3,6,68
105.000,ahe_mrta_v3,7,80
110.000,ahe_mrta_v3,8,76
115.000,ahe_mrta_v3,9,72
120.000,ahe_mrta_v3,10,72
125.000,ahe_mrta_v3,11,64
130.000,ahe_mrta_v3,12,56
135.000,ahe_mrta_v3,13,72
140.000,ahe_mrta_v3,14,72
145.000,ahe_mrta_v3,15,72
150.000,ahe_mrta_v3,16,68
155.000,ahe_mrta_v3,17,64
160.000,ahe_mrta_v3,18,60
165.000,ahe_mrta_v3,19,56
170.000,ahe_mrta_v3,20,56
175.000,ahe_mrta_v3,21,48
180.000,ahe_mrta_v3,22,52
185.000,ahe_mrta_v3,23,56
190.000,ahe_mrta_v3,24,52
195.000,ahe_mrta_v3,25,56
200.000,ahe_mrta_v3,26,56
205.000,ahe_mrta_v3,27,56
210.000,ahe_mrta_v3,28,56
215.000,ahe_mrta_v3,29,52
220.000,ahe_mrta_v3,30,52
