experiment_id,scenario,strategy,robot_count,target_count,seed,timestamp_s,alloc_num,queued_tasks,footprint_bytes
exp_deadline_pressure_ahe_mrta_v3_r3t9_seed05,deadline_pressure,ahe_mrta_v3,3,9,5,75.0,10,3,36
exp_deadline_pressure_ahe_mrta_v3_r3t9_seed05,deadline_pressure,ahe_mrta_v3,3,9,5,80.0,11,3,36
exp_deadline_pressure_ahe_mrta_v3_r3t9_seed05,deadline_pressure,ahe_mrta_v3,3,9,5,85.0,12,3,36
exp_deadline_pressure_ahe_mrta_v3_r3t9_seed05,deadline_pressure,ahe_mrta_v3,3,9,5,90.0,13,3,36
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,35.0,1,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,40.0,2,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,45.0,3,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,50.0,4,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,55.0,5,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,60.0,6,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,65.0,7,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,70.0,8,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,75.0,9,8,72
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,80.0,10,8,72
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,85.0,11,6,64
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,90.0,12,6,64
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,95.0,13,6,64
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,100.0,14,6,64
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,105.0,15,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,110.0,16,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,115.0,17,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,120.0,18,7,68
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed01,deadline_pressure,ahe_mrta_v3,5,25,1,125.0,19,6,64
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,35.0,1,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,40.0,2,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,45.0,3,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,50.0,4,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,55.0,5,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,60.0,6,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,65.0,7,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,70.0,8,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,75.0,9,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,80.0,10,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,85.0,11,9,76
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,90.0,12,9,76
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,95.0,13,9,76
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,100.0,14,8,72
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,105.0,15,8,72
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,110.0,16,6,64
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,115.0,17,6,64
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,120.0,18,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,125.0,19,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,130.002,20,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,135.0,21,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,140.0,22,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed02,deadline_pressure,ahe_mrta_v3,5,25,2,145.0,23,4,56
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,35.001,1,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,40.0,2,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,45.0,3,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,50.0,4,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,55.0,5,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,60.0,6,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,65.0,7,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,70.0,8,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,75.0,9,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,80.0,10,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,85.0,11,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,90.0,12,9,76
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,95.0,13,9,76
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,100.0,14,7,68
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,105.0,15,6,64
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,110.0,16,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,115.0,17,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,120.0,18,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,125.0,19,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,130.0,20,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed03,deadline_pressure,ahe_mrta_v3,5,25,3,135.0,21,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,35.0,1,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,40.0,2,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,45.0,3,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,50.0,4,9,76
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,55.0,5,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,60.0,6,9,76
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,65.0,7,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,70.0,8,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,75.0,9,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,80.0,10,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,85.0,11,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,90.0,12,8,72
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,95.0,13,8,72
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,100.0,14,8,72
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,105.0,15,7,68
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,110.0,16,6,64
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,115.0,17,6,64
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,120.0,18,6,64
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed04,deadline_pressure,ahe_mrta_v3,5,25,4,125.0,19,6,64
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,35.0,1,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,40.0,2,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,45.0,3,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,50.0,4,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,55.0,5,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,60.0,6,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,65.0,7,10,80
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,70.0,8,9,76
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,75.0,9,9,76
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,80.0,10,8,72
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,85.0,11,8,72
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,90.0,12,8,72
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,95.0,13,7,68
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,100.0,14,7,68
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,105.0,15,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,110.0,16,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,115.0,17,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,120.0,18,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,125.0,19,5,60
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,25,5,130.0,20,6,64
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,40.0,1,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,45.0,2,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,50.0,3,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,55.0,4,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,60.0,5,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,70.0,6,20,160
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,75.0,7,18,152
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,80.0,8,17,148
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,85.0,9,14,136
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,90.0,10,12,128
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,95.0,11,11,124
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,100.0,12,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,105.0,13,18,152
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,110.0,14,17,148
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,115.0,15,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,120.0,16,12,128
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,125.0,17,12,128
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,130.0,18,9,116
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,135.0,19,8,112
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,140.0,20,8,112
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,145.0,21,9,116
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,150.0,22,10,120
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,155.0,23,11,124
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,160.0,24,12,128
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,185.0,25,3,92
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,255.0,26,1,84
exp_mixed_stress_ahe_mrta_v3_r10t50_seed01,mixed_stress,ahe_mrta_v3,10,50,1,325.001,27,0,80
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,40.0,1,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,45.0,2,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,50.0,3,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,55.0,4,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,60.0,5,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,65.0,6,13,132
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,70.0,7,20,160
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,75.0,8,20,160
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,80.0,9,21,164
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,85.0,10,19,156
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,90.0,11,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,95.0,12,14,136
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,100.0,13,17,148
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,105.0,14,17,148
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,110.0,15,14,136
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,115.0,16,13,132
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,120.0,17,12,128
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,125.0,18,12,128
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,130.0,19,13,132
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,135.0,20,12,128
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,140.0,21,11,124
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,145.0,22,10,120
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,150.0,23,11,124
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,155.0,24,12,128
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,160.0,25,11,124
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,165.0,26,11,124
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,170.0,27,12,128
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,175.0,28,10,120
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,180.0,29,10,120
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,185.0,30,8,112
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,190.0,31,7,108
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,240.0,32,1,84
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,255.0,33,1,84
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,305.0,34,1,84
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,320.0,35,0,80
exp_mixed_stress_ahe_mrta_v3_r10t50_seed02,mixed_stress,ahe_mrta_v3,10,50,2,390.0,36,0,80
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,40.0,1,14,136
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,45.0,2,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,50.0,3,14,136
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,55.0,4,14,136
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,70.0,5,19,156
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,75.0,6,20,160
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,80.0,7,20,160
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,85.0,8,18,152
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,90.0,9,17,148
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,95.0,10,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,100.0,11,19,156
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,105.0,12,18,152
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,110.0,13,16,144
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,115.0,14,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,120.0,15,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,125.0,16,16,144
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,130.0,17,13,132
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,135.0,18,12,128
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,140.0,19,12,128
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,145.0,20,12,128
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,150.0,21,9,116
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,155.0,22,10,120
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,160.0,23,11,124
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,175.0,24,10,120
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,240.0,25,1,84
exp_mixed_stress_ahe_mrta_v3_r10t50_seed03,mixed_stress,ahe_mrta_v3,10,50,3,305.0,26,0,80
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,70.0,1,14,136
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,75.0,2,14,136
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,80.0,3,13,132
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,85.0,4,13,132
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,90.0,5,12,128
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,95.0,6,10,120
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,100.0,7,20,160
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,105.001,8,17,148
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,110.0,9,16,144
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,115.0,10,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,120.0,11,14,136
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,130.0,12,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,135.0,13,15,140
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,140.0,14,14,136
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,145.0,15,12,128
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,150.0,16,12,128
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,155.0,17,13,132
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,160.0,18,13,132
exp_mixed_stress_ahe_mrta_v3_r10t50_seed04,mixed_stress,ahe_mrta_v3,10,50,4,165.0,19,11,124
