timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,6,3.00
35.000,ahe_mrta_v3,2,6,1.05
40.000,ahe_mrta_v3,3,6,0.34
45.000,ahe_mrta_v3,4,6,1.01
50.000,ahe_mrta_v3,5,5,1.01
60.000,ahe_mrta_v3,6,9,2.49
65.000,ahe_mrta_v3,7,9,1.46
70.000,ahe_mrta_v3,8,9,1.15
75.000,ahe_mrta_v3,9,7,1.64
80.000,ahe_mrta_v3,10,7,1.00
85.000,ahe_mrta_v3,11,5,1.28
90.000,ahe_mrta_v3,12,6,1.80
95.000,ahe_mrta_v3,13,7,1.71
100.000,ahe_mrta_v3,14,8,1.65
105.000,ahe_mrta_v3,15,8,1.83
110.000,ahe_mrta_v3,16,8,1.33
115.000,ahe_mrta_v3,17,8,1.76
120.000,ahe_mrta_v3,18,8,1.65
125.001,ahe_mrta_v3,19,8,1.56
130.000,ahe_mrta_v3,20,7,1.53
135.000,ahe_mrta_v3,21,7,1.28
140.000,ahe_mrta_v3,22,7,1.48
145.000,ahe_mrta_v3,23,7,1.76
150.000,ahe_mrta_v3,24,6,1.25
155.000,ahe_mrta_v3,25,7,0.87
160.000,ahe_mrta_v3,26,7,0.81
165.000,ahe_mrta_v3,27,7,0.92
