timestamp_s,event_type,robot_id,task_id,strategy,latency_ms
30.000,allocation_run,,,ahe_mrta_v3,3.00
35.000,allocation_run,,,ahe_mrta_v3,1.05
40.000,allocation_run,,,ahe_mrta_v3,0.34
45.000,allocation_run,,,ahe_mrta_v3,1.01
50.000,allocation_run,,,ahe_mrta_v3,1.01
60.000,allocation_run,,,ahe_mrta_v3,2.49
65.000,allocation_run,,,ahe_mrta_v3,1.46
70.000,allocation_run,,,ahe_mrta_v3,1.15
73.000,robot_failure,robot_2,,ahe_mrta_v3,0.00
75.000,allocation_run,,,ahe_mrta_v3,1.64
80.000,allocation_run,,,ahe_mrta_v3,1.00
85.000,allocation_run,,,ahe_mrta_v3,1.28
90.000,allocation_run,,,ahe_mrta_v3,1.80
95.000,allocation_run,,,ahe_mrta_v3,1.71
100.000,allocation_run,,,ahe_mrta_v3,1.65
105.000,allocation_run,,,ahe_mrta_v3,1.83
110.000,allocation_run,,,ahe_mrta_v3,1.33
115.000,allocation_run,,,ahe_mrta_v3,1.76
120.000,allocation_run,,,ahe_mrta_v3,1.65
125.001,allocation_run,,,ahe_mrta_v3,1.56
130.000,allocation_run,,,ahe_mrta_v3,1.53
135.000,allocation_run,,,ahe_mrta_v3,1.28
140.000,allocation_run,,,ahe_mrta_v3,1.48
145.000,allocation_run,,,ahe_mrta_v3,1.76
150.000,allocation_run,,,ahe_mrta_v3,1.25
155.000,allocation_run,,,ahe_mrta_v3,0.87
160.000,allocation_run,,,ahe_mrta_v3,0.81
165.000,allocation_run,,,ahe_mrta_v3,0.92
