timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.10
35.000,ahe_mrta_v3,2,10,0.80
40.000,ahe_mrta_v3,3,10,0.82
45.000,ahe_mrta_v3,4,10,0.80
50.000,ahe_mrta_v3,5,10,0.70
55.000,ahe_mrta_v3,6,10,0.76
60.000,ahe_mrta_v3,7,10,0.78
65.000,ahe_mrta_v3,8,10,0.80
70.000,ahe_mrta_v3,9,10,0.76
75.000,ahe_mrta_v3,10,9,0.69
80.000,ahe_mrta_v3,11,8,0.87
85.000,ahe_mrta_v3,12,8,0.83
90.000,ahe_mrta_v3,13,7,1.68
95.000,ahe_mrta_v3,14,6,2.15
100.000,ahe_mrta_v3,15,5,1.83
105.000,ahe_mrta_v3,16,6,2.43
110.000,ahe_mrta_v3,17,7,1.64
115.000,ahe_mrta_v3,18,7,2.18
120.000,ahe_mrta_v3,19,8,1.32
