experiment_id,scenario,strategy,seed,robot_count,robot_id,assigned_tasks,completed_tasks,failed_tasks,approx_distance_m
exp_mixed_stress_ahe_mrta_v3_r5t25_seed08,mixed_stress,ahe_mrta_v3,8,5,robot_1,5,5,0,44.36
exp_mixed_stress_ahe_mrta_v3_r5t25_seed08,mixed_stress,ahe_mrta_v3,8,5,robot_2,3,3,0,15.29
exp_mixed_stress_ahe_mrta_v3_r5t25_seed08,mixed_stress,ahe_mrta_v3,8,5,robot_3,6,6,0,44.14
exp_mixed_stress_ahe_mrta_v3_r5t25_seed08,mixed_stress,ahe_mrta_v3,8,5,robot_4,5,5,0,32.92
exp_mixed_stress_ahe_mrta_v3_r5t25_seed08,mixed_stress,ahe_mrta_v3,8,5,robot_5,6,6,0,37.84
