timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,7,2.75
35.000,ahe_mrta_v3,2,6,0.63
40.001,ahe_mrta_v3,3,6,0.30
45.000,ahe_mrta_v3,4,6,0.35
50.000,ahe_mrta_v3,5,6,1.05
60.000,ahe_mrta_v3,6,9,1.07
65.001,ahe_mrta_v3,7,9,0.80
70.000,ahe_mrta_v3,8,8,0.74
75.000,ahe_mrta_v3,9,6,0.65
80.000,ahe_mrta_v3,10,6,0.60
85.000,ahe_mrta_v3,11,6,0.72
90.000,ahe_mrta_v3,12,7,0.63
95.000,ahe_mrta_v3,13,7,1.72
100.000,ahe_mrta_v3,14,7,1.73
105.000,ahe_mrta_v3,15,5,1.83
110.000,ahe_mrta_v3,16,5,1.40
115.000,ahe_mrta_v3,17,4,1.38
120.000,ahe_mrta_v3,18,4,2.03
125.000,ahe_mrta_v3,19,5,1.49
130.000,ahe_mrta_v3,20,5,1.09
135.000,ahe_mrta_v3,21,5,0.70
140.000,ahe_mrta_v3,22,5,0.77
145.000,ahe_mrta_v3,23,4,0.99
150.000,ahe_mrta_v3,24,4,0.83
155.000,ahe_mrta_v3,25,4,0.98
160.000,ahe_mrta_v3,26,4,1.02
165.000,ahe_mrta_v3,27,4,0.98
170.000,ahe_mrta_v3,28,4,0.87
175.000,ahe_mrta_v3,29,3,0.84
