timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,5,3.41
35.000,ahe_mrta_v3,2,10,2.36
40.000,ahe_mrta_v3,3,10,0.99
45.000,ahe_mrta_v3,4,10,1.58
50.000,ahe_mrta_v3,5,10,1.40
55.000,ahe_mrta_v3,6,10,1.39
60.000,ahe_mrta_v3,7,9,0.96
65.000,ahe_mrta_v3,8,10,1.18
70.000,ahe_mrta_v3,9,10,1.66
75.000,ahe_mrta_v3,10,10,1.26
80.000,ahe_mrta_v3,11,8,1.37
85.000,ahe_mrta_v3,12,8,1.07
90.000,ahe_mrta_v3,13,8,0.85
95.000,ahe_mrta_v3,14,8,1.02
100.001,ahe_mrta_v3,15,8,0.95
105.000,ahe_mrta_v3,16,7,0.64
110.000,ahe_mrta_v3,17,6,0.59
115.000,ahe_mrta_v3,18,5,0.55
120.000,ahe_mrta_v3,19,5,0.89
125.000,ahe_mrta_v3,20,5,0.51
130.000,ahe_mrta_v3,21,5,0.66
135.000,ahe_mrta_v3,22,5,0.81
140.000,ahe_mrta_v3,23,5,0.55
145.000,ahe_mrta_v3,24,4,0.64
