timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,5,2.65
35.000,ahe_mrta_v3,2,6,1.15
40.000,ahe_mrta_v3,3,6,0.68
45.000,ahe_mrta_v3,4,6,0.87
50.000,ahe_mrta_v3,5,5,0.89
60.000,ahe_mrta_v3,6,9,1.76
65.000,ahe_mrta_v3,7,9,0.94
70.000,ahe_mrta_v3,8,9,0.93
75.000,ahe_mrta_v3,9,7,1.00
80.000,ahe_mrta_v3,10,7,0.77
85.000,ahe_mrta_v3,11,5,0.51
90.000,ahe_mrta_v3,12,6,0.91
95.000,ahe_mrta_v3,13,7,1.19
100.000,ahe_mrta_v3,14,7,0.67
105.000,ahe_mrta_v3,15,7,0.97
110.000,ahe_mrta_v3,16,8,0.78
115.000,ahe_mrta_v3,17,8,0.86
120.000,ahe_mrta_v3,18,8,0.63
125.000,ahe_mrta_v3,19,7,0.83
130.000,ahe_mrta_v3,20,6,0.84
135.000,ahe_mrta_v3,21,6,0.94
140.000,ahe_mrta_v3,22,6,0.84
145.000,ahe_mrta_v3,23,6,0.87
150.000,ahe_mrta_v3,24,6,0.81
155.000,ahe_mrta_v3,25,5,0.61
160.000,ahe_mrta_v3,26,5,0.80
165.000,ahe_mrta_v3,27,5,0.69
170.000,ahe_mrta_v3,28,5,0.68
175.000,ahe_mrta_v3,29,4,0.82
180.000,ahe_mrta_v3,30,5,0.86
