timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,big_mrta,1,23,1.71
35.000,big_mrta,2,23,0.39
40.000,big_mrta,3,23,0.34
45.000,big_mrta,4,21,0.27
50.000,big_mrta,5,21,0.25
55.000,big_mrta,6,19,0.25
60.000,big_mrta,7,17,0.19
65.000,big_mrta,8,16,0.24
70.000,big_mrta,9,13,0.17
75.000,big_mrta,10,12,0.30
80.000,big_mrta,11,10,0.23
85.000,big_mrta,12,10,0.16
90.000,big_mrta,13,9,0.10
95.001,big_mrta,14,8,0.12
100.000,big_mrta,15,8,0.15
105.000,big_mrta,16,5,0.14
110.000,big_mrta,17,5,0.13
115.000,big_mrta,18,4,0.12
120.000,big_mrta,19,4,0.10
125.000,big_mrta,20,2,0.11
130.000,big_mrta,21,2,0.08
135.000,big_mrta,22,1,0.12
140.000,big_mrta,23,0,0.08
145.000,big_mrta,24,0,0.07
150.000,big_mrta,25,0,0.10
155.000,big_mrta,26,0,0.09
160.000,big_mrta,27,0,0.08
165.000,big_mrta,28,0,0.10
170.000,big_mrta,29,0,0.08
175.000,big_mrta,30,0,0.10
180.000,big_mrta,31,0,0.16
185.000,big_mrta,32,0,0.09
190.000,big_mrta,33,0,0.08
195.000,big_mrta,34,0,0.10
200.000,big_mrta,35,0,0.09
205.000,big_mrta,36,0,0.10
210.000,big_mrta,37,0,0.09
215.000,big_mrta,38,0,0.10
220.000,big_mrta,39,0,0.09
225.000,big_mrta,40,0,0.10
230.000,big_mrta,41,0,0.08
235.000,big_mrta,42,0,0.10
240.000,big_mrta,43,0,0.10
245.000,big_mrta,44,0,0.11
250.000,big_mrta,45,0,0.09
255.000,big_mrta,46,0,0.08
260.000,big_mrta,47,0,0.06
265.000,big_mrta,48,0,0.11
270.000,big_mrta,49,0,0.10
275.000,big_mrta,50,0,0.10
280.000,big_mrta,51,0,0.09
285.000,big_mrta,52,0,0.10
290.000,big_mrta,53,0,0.09
295.000,big_mrta,54,0,0.10
300.000,big_mrta,55,0,0.10
305.001,big_mrta,56,0,0.10
310.000,big_mrta,57,0,0.08
315.000,big_mrta,58,0,0.11
320.000,big_mrta,59,0,0.08
325.000,big_mrta,60,0,0.10
330.000,big_mrta,61,0,0.09
335.000,big_mrta,62,0,0.10
340.000,big_mrta,63,0,0.08
345.000,big_mrta,64,0,0.10
350.000,big_mrta,65,0,0.09
355.000,big_mrta,66,0,0.10
360.000,big_mrta,67,0,0.08
365.000,big_mrta,68,0,0.11
370.000,big_mrta,69,0,0.09
375.000,big_mrta,70,0,0.10
380.000,big_mrta,71,0,0.11
385.000,big_mrta,72,0,0.13
390.000,big_mrta,73,0,0.08
395.000,big_mrta,74,0,0.10
400.000,big_mrta,75,0,0.08
405.000,big_mrta,76,0,0.10
410.000,big_mrta,77,0,0.09
415.000,big_mrta,78,0,0.10
420.000,big_mrta,79,0,0.09
425.000,big_mrta,80,0,0.09
430.000,big_mrta,81,0,0.08
435.000,big_mrta,82,0,0.08
440.000,big_mrta,83,0,0.09
445.000,big_mrta,84,0,0.08
450.000,big_mrta,85,0,0.09
455.000,big_mrta,86,0,0.10
460.000,big_mrta,87,0,0.09
465.000,big_mrta,88,0,0.10
470.000,big_mrta,89,0,0.09
475.000,big_mrta,90,0,0.10
480.000,big_mrta,91,0,0.09
485.000,big_mrta,92,0,0.10
490.000,big_mrta,93,0,0.07
495.000,big_mrta,94,0,0.10
500.000,big_mrta,95,0,0.12
505.000,big_mrta,96,0,0.10
510.000,big_mrta,97,0,0.08
515.000,big_mrta,98,0,0.10
520.000,big_mrta,99,0,0.08
