timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
35.000,ahe_mrta_v3,1,8,3.00
65.000,ahe_mrta_v3,2,9,1.21
70.000,ahe_mrta_v3,3,10,0.70
75.000,ahe_mrta_v3,4,10,1.33
80.000,ahe_mrta_v3,5,9,0.73
85.000,ahe_mrta_v3,6,8,0.79
90.000,ahe_mrta_v3,7,6,0.44
95.000,ahe_mrta_v3,8,8,0.60
100.000,ahe_mrta_v3,9,8,0.65
105.000,ahe_mrta_v3,10,8,0.64
110.000,ahe_mrta_v3,11,7,0.58
115.000,ahe_mrta_v3,12,7,0.78
120.000,ahe_mrta_v3,13,6,0.67
125.000,ahe_mrta_v3,14,5,0.73
130.000,ahe_mrta_v3,15,5,0.63
135.000,ahe_mrta_v3,16,5,1.01
140.000,ahe_mrta_v3,17,6,0.78
145.000,ahe_mrta_v3,18,6,0.70
150.000,ahe_mrta_v3,19,6,0.71
155.000,ahe_mrta_v3,20,5,0.56
160.000,ahe_mrta_v3,21,5,0.52
165.000,ahe_mrta_v3,22,4,0.80
