timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,5,3.58
35.001,ahe_mrta_v3,2,10,2.99
40.000,ahe_mrta_v3,3,10,1.29
45.000,ahe_mrta_v3,4,10,1.25
50.000,ahe_mrta_v3,5,10,1.74
55.000,ahe_mrta_v3,6,10,1.51
60.000,ahe_mrta_v3,7,10,1.20
65.000,ahe_mrta_v3,8,10,0.24
70.000,ahe_mrta_v3,9,10,0.26
75.000,ahe_mrta_v3,10,10,1.49
80.000,ahe_mrta_v3,11,8,0.99
85.000,ahe_mrta_v3,12,8,0.89
90.000,ahe_mrta_v3,13,8,0.83
95.000,ahe_mrta_v3,14,8,1.17
100.000,ahe_mrta_v3,15,8,0.89
105.000,ahe_mrta_v3,16,8,0.58
110.000,ahe_mrta_v3,17,8,1.18
115.000,ahe_mrta_v3,18,7,1.06
120.000,ahe_mrta_v3,19,7,0.78
125.000,ahe_mrta_v3,20,7,0.84
130.000,ahe_mrta_v3,21,7,0.74
135.000,ahe_mrta_v3,22,7,0.81
140.000,ahe_mrta_v3,23,6,0.75
145.000,ahe_mrta_v3,24,4,0.45
