timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,5,2.25
35.000,ahe_mrta_v3,2,10,1.57
40.000,ahe_mrta_v3,3,10,1.04
45.000,ahe_mrta_v3,4,10,0.83
50.000,ahe_mrta_v3,5,9,1.09
55.000,ahe_mrta_v3,6,8,1.03
60.000,ahe_mrta_v3,7,7,1.11
65.000,ahe_mrta_v3,8,7,1.16
70.000,ahe_mrta_v3,9,5,0.87
75.000,ahe_mrta_v3,10,5,1.17
80.000,ahe_mrta_v3,11,5,0.81
85.000,ahe_mrta_v3,12,5,0.78
90.000,ahe_mrta_v3,13,5,1.38
95.000,ahe_mrta_v3,14,5,0.92
100.000,ahe_mrta_v3,15,5,1.19
105.000,ahe_mrta_v3,16,6,1.44
110.000,ahe_mrta_v3,17,5,0.66
115.000,ahe_mrta_v3,18,5,0.72
120.000,ahe_mrta_v3,19,5,1.05
125.000,ahe_mrta_v3,20,5,0.57
130.000,ahe_mrta_v3,21,5,1.02
135.000,ahe_mrta_v3,22,5,0.54
140.000,ahe_mrta_v3,23,5,1.07
145.000,ahe_mrta_v3,24,6,0.89
150.000,ahe_mrta_v3,25,6,0.54
155.000,ahe_mrta_v3,26,5,0.47
