timestamp_s,event_type,robot_id,task_id,strategy,latency_ms
30.000,allocation_run,,,ahe_mrta_v3,6.78
35.000,allocation_run,,,ahe_mrta_v3,2.66
40.000,allocation_run,,,ahe_mrta_v3,2.27
45.000,allocation_run,,,ahe_mrta_v3,2.91
50.000,allocation_run,,,ahe_mrta_v3,2.41
55.000,allocation_run,,,ahe_mrta_v3,2.34
60.000,allocation_run,,,ahe_mrta_v3,2.59
65.000,allocation_run,,,ahe_mrta_v3,1.91
70.000,allocation_run,,,ahe_mrta_v3,2.00
75.000,allocation_run,,,ahe_mrta_v3,2.32
80.000,allocation_run,,,ahe_mrta_v3,2.02
85.000,allocation_run,,,ahe_mrta_v3,1.61
90.000,allocation_run,,,ahe_mrta_v3,1.67
95.000,allocation_run,,,ahe_mrta_v3,1.57
100.000,allocation_run,,,ahe_mrta_v3,1.21
105.000,allocation_run,,,ahe_mrta_v3,1.10
110.000,allocation_run,,,ahe_mrta_v3,0.80
115.000,allocation_run,,,ahe_mrta_v3,0.94
120.000,allocation_run,,,ahe_mrta_v3,0.86
125.000,allocation_run,,,ahe_mrta_v3,0.76
130.000,allocation_run,,,ahe_mrta_v3,0.69
135.000,allocation_run,,,ahe_mrta_v3,0.74
140.000,allocation_run,,,ahe_mrta_v3,0.51
145.000,allocation_run,,,ahe_mrta_v3,0.91
