timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.16
35.000,ahe_mrta_v3,2,10,0.69
40.000,ahe_mrta_v3,3,10,0.67
45.000,ahe_mrta_v3,4,10,0.70
50.000,ahe_mrta_v3,5,10,0.81
55.000,ahe_mrta_v3,6,10,0.81
60.000,ahe_mrta_v3,7,10,0.83
65.000,ahe_mrta_v3,8,10,0.53
70.000,ahe_mrta_v3,9,10,0.73
75.000,ahe_mrta_v3,10,10,0.90
80.000,ahe_mrta_v3,11,10,2.58
85.000,ahe_mrta_v3,12,10,1.61
90.000,ahe_mrta_v3,13,10,1.61
95.000,ahe_mrta_v3,14,10,2.13
100.000,ahe_mrta_v3,15,10,1.59
105.000,ahe_mrta_v3,16,10,1.41
110.000,ahe_mrta_v3,17,8,1.70
115.000,ahe_mrta_v3,18,7,2.03
120.000,ahe_mrta_v3,19,5,1.52
125.000,ahe_mrta_v3,20,5,1.83
130.000,ahe_mrta_v3,21,5,2.21
135.000,ahe_mrta_v3,22,5,1.68
140.000,ahe_mrta_v3,23,5,0.90
145.000,ahe_mrta_v3,24,5,0.80
150.000,ahe_mrta_v3,25,5,0.71
155.000,ahe_mrta_v3,26,5,0.73
160.000,ahe_mrta_v3,27,5,0.80
