timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
35.000,ahe_mrta_v3,1,6,2.63
40.000,ahe_mrta_v3,2,6,0.64
45.000,ahe_mrta_v3,3,6,0.32
50.000,ahe_mrta_v3,4,6,1.05
55.000,ahe_mrta_v3,5,7,0.82
65.000,ahe_mrta_v3,6,9,1.22
70.000,ahe_mrta_v3,7,8,0.48
75.000,ahe_mrta_v3,8,6,0.79
80.000,ahe_mrta_v3,9,6,0.77
85.000,ahe_mrta_v3,10,6,0.48
90.000,ahe_mrta_v3,11,6,0.57
95.000,ahe_mrta_v3,12,6,0.71
100.000,ahe_mrta_v3,13,6,0.67
105.000,ahe_mrta_v3,14,6,0.65
110.000,ahe_mrta_v3,15,6,0.59
115.000,ahe_mrta_v3,16,6,0.42
120.000,ahe_mrta_v3,17,6,0.52
125.000,ahe_mrta_v3,18,6,0.73
130.000,ahe_mrta_v3,19,5,0.60
135.000,ahe_mrta_v3,20,4,0.65
140.000,ahe_mrta_v3,21,4,1.48
145.000,ahe_mrta_v3,22,5,0.67
150.000,ahe_mrta_v3,23,4,0.59
155.000,ahe_mrta_v3,24,4,0.48
160.000,ahe_mrta_v3,25,4,0.97
165.000,ahe_mrta_v3,26,4,0.56
170.000,ahe_mrta_v3,27,4,0.53
175.000,ahe_mrta_v3,28,4,0.42
180.000,ahe_mrta_v3,29,4,0.54
