timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
35.000,ahe_mrta_v3,1,7,2.97
40.000,ahe_mrta_v3,2,7,0.44
45.000,ahe_mrta_v3,3,7,0.33
50.000,ahe_mrta_v3,4,7,0.44
55.000,ahe_mrta_v3,5,7,0.53
60.000,ahe_mrta_v3,6,7,0.57
65.000,ahe_mrta_v3,7,10,0.61
70.000,ahe_mrta_v3,8,10,0.47
75.000,ahe_mrta_v3,9,10,1.08
80.000,ahe_mrta_v3,10,7,0.53
85.000,ahe_mrta_v3,11,6,0.55
90.000,ahe_mrta_v3,12,6,0.41
95.000,ahe_mrta_v3,13,6,0.48
100.000,ahe_mrta_v3,14,6,0.64
105.000,ahe_mrta_v3,15,4,0.46
110.000,ahe_mrta_v3,16,4,0.63
115.000,ahe_mrta_v3,17,4,1.61
120.000,ahe_mrta_v3,18,5,0.91
125.000,ahe_mrta_v3,19,5,0.75
130.000,ahe_mrta_v3,20,5,0.94
135.000,ahe_mrta_v3,21,5,0.55
140.000,ahe_mrta_v3,22,5,0.58
145.000,ahe_mrta_v3,23,5,0.54
150.000,ahe_mrta_v3,24,4,0.55
155.000,ahe_mrta_v3,25,4,0.54
160.000,ahe_mrta_v3,26,4,0.76
165.000,ahe_mrta_v3,27,4,0.64
170.000,ahe_mrta_v3,28,4,0.53
175.000,ahe_mrta_v3,29,4,0.52
180.000,ahe_mrta_v3,30,4,0.70
