timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,7,3.67
35.000,ahe_mrta_v3,2,7,0.65
40.000,ahe_mrta_v3,3,7,0.28
45.000,ahe_mrta_v3,4,7,0.33
50.000,ahe_mrta_v3,5,7,0.73
55.000,ahe_mrta_v3,6,7,0.57
60.000,ahe_mrta_v3,7,10,1.06
65.000,ahe_mrta_v3,8,10,0.86
70.000,ahe_mrta_v3,9,9,0.79
75.000,ahe_mrta_v3,10,8,1.16
80.000,ahe_mrta_v3,11,7,0.74
85.000,ahe_mrta_v3,12,6,0.85
90.000,ahe_mrta_v3,13,8,1.07
95.000,ahe_mrta_v3,14,8,1.02
100.000,ahe_mrta_v3,15,6,0.87
105.000,ahe_mrta_v3,16,6,0.87
110.000,ahe_mrta_v3,17,6,0.82
115.000,ahe_mrta_v3,18,6,0.53
120.000,ahe_mrta_v3,19,4,0.74
125.000,ahe_mrta_v3,20,4,0.63
130.000,ahe_mrta_v3,21,4,0.98
135.000,ahe_mrta_v3,22,4,0.80
140.000,ahe_mrta_v3,23,4,0.71
145.000,ahe_mrta_v3,24,4,0.79
150.000,ahe_mrta_v3,25,4,0.57
155.000,ahe_mrta_v3,26,4,1.26
160.001,ahe_mrta_v3,27,5,1.02
165.000,ahe_mrta_v3,28,5,0.63
170.000,ahe_mrta_v3,29,5,0.98
175.000,ahe_mrta_v3,30,6,0.94
