timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,5,2.41
35.000,ahe_mrta_v3,2,7,1.43
40.000,ahe_mrta_v3,3,7,0.61
45.000,ahe_mrta_v3,4,7,0.36
50.000,ahe_mrta_v3,5,6,0.90
60.000,ahe_mrta_v3,6,8,1.26
65.000,ahe_mrta_v3,7,7,1.11
70.000,ahe_mrta_v3,8,6,0.64
75.000,ahe_mrta_v3,9,6,0.54
80.000,ahe_mrta_v3,10,5,1.64
85.000,ahe_mrta_v3,11,5,0.50
90.000,ahe_mrta_v3,12,8,1.17
95.000,ahe_mrta_v3,13,8,1.02
100.000,ahe_mrta_v3,14,8,0.84
105.000,ahe_mrta_v3,15,8,0.94
110.000,ahe_mrta_v3,16,8,0.73
115.000,ahe_mrta_v3,17,6,0.55
120.000,ahe_mrta_v3,18,6,0.81
125.000,ahe_mrta_v3,19,5,0.57
130.000,ahe_mrta_v3,20,5,0.76
135.000,ahe_mrta_v3,21,5,0.73
140.000,ahe_mrta_v3,22,5,0.89
145.001,ahe_mrta_v3,23,4,0.49
150.000,ahe_mrta_v3,24,4,0.79
155.000,ahe_mrta_v3,25,4,0.79
160.000,ahe_mrta_v3,26,4,0.74
165.000,ahe_mrta_v3,27,4,0.73
170.000,ahe_mrta_v3,28,4,1.01
175.000,ahe_mrta_v3,29,4,0.79
180.000,ahe_mrta_v3,30,4,0.96
185.000,ahe_mrta_v3,31,5,0.81
190.000,ahe_mrta_v3,32,5,0.57
