timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.14
35.000,ahe_mrta_v3,2,10,0.75
40.000,ahe_mrta_v3,3,10,0.61
45.000,ahe_mrta_v3,4,10,0.66
50.000,ahe_mrta_v3,5,10,0.27
55.000,ahe_mrta_v3,6,10,0.26
60.000,ahe_mrta_v3,7,10,0.21
65.000,ahe_mrta_v3,8,10,0.61
70.000,ahe_mrta_v3,9,10,0.69
75.000,ahe_mrta_v3,10,10,0.60
80.000,ahe_mrta_v3,11,8,0.63
85.000,ahe_mrta_v3,12,8,0.64
90.000,ahe_mrta_v3,13,7,0.65
95.000,ahe_mrta_v3,14,8,0.57
100.000,ahe_mrta_v3,15,8,0.53
105.000,ahe_mrta_v3,16,8,0.49
110.000,ahe_mrta_v3,17,8,0.56
115.000,ahe_mrta_v3,18,8,0.60
120.000,ahe_mrta_v3,19,8,0.53
125.000,ahe_mrta_v3,20,8,0.54
130.000,ahe_mrta_v3,21,8,0.55
135.000,ahe_mrta_v3,22,8,0.36
140.000,ahe_mrta_v3,23,7,0.69
145.000,ahe_mrta_v3,24,8,0.75
150.000,ahe_mrta_v3,25,8,0.66
155.000,ahe_mrta_v3,26,8,0.55
160.000,ahe_mrta_v3,27,8,0.70
165.000,ahe_mrta_v3,28,8,0.67
170.000,ahe_mrta_v3,29,7,0.99
