timestamp_s,strategy,alloc_num,footprint_bytes
30.000,ahe_mrta_v3,1,60
35.000,ahe_mrta_v3,2,68
40.000,ahe_mrta_v3,3,68
45.000,ahe_mrta_v3,4,64
60.000,ahe_mrta_v3,5,76
65.000,ahe_mrta_v3,6,76
70.000,ahe_mrta_v3,7,72
75.000,ahe_mrta_v3,8,72
80.000,ahe_mrta_v3,9,72
85.000,ahe_mrta_v3,10,64
90.000,ahe_mrta_v3,11,72
95.000,ahe_mrta_v3,12,72
100.000,ahe_mrta_v3,13,68
105.000,ahe_mrta_v3,14,68
110.000,ahe_mrta_v3,15,64
115.000,ahe_mrta_v3,16,68
120.000,ahe_mrta_v3,17,68
125.000,ahe_mrta_v3,18,64
130.000,ahe_mrta_v3,19,64
135.000,ahe_mrta_v3,20,56
140.000,ahe_mrta_v3,21,64
145.000,ahe_mrta_v3,22,64
150.000,ahe_mrta_v3,23,60
155.000,ahe_mrta_v3,24,60
160.000,ahe_mrta_v3,25,52
