timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,5,2.37
35.000,ahe_mrta_v3,2,10,3.00
40.000,ahe_mrta_v3,3,10,1.32
45.000,ahe_mrta_v3,4,10,0.27
50.000,ahe_mrta_v3,5,10,1.60
55.000,ahe_mrta_v3,6,10,1.26
60.000,ahe_mrta_v3,7,10,1.16
65.000,ahe_mrta_v3,8,9,1.23
70.000,ahe_mrta_v3,9,10,1.34
75.000,ahe_mrta_v3,10,8,1.12
80.000,ahe_mrta_v3,11,8,0.98
85.000,ahe_mrta_v3,12,8,0.97
90.000,ahe_mrta_v3,13,8,0.76
95.000,ahe_mrta_v3,14,8,0.92
100.000,ahe_mrta_v3,15,7,0.75
105.000,ahe_mrta_v3,16,8,0.58
110.000,ahe_mrta_v3,17,7,0.82
115.000,ahe_mrta_v3,18,7,0.83
120.000,ahe_mrta_v3,19,7,0.89
125.000,ahe_mrta_v3,20,6,0.61
130.001,ahe_mrta_v3,21,6,0.77
135.000,ahe_mrta_v3,22,6,0.61
140.000,ahe_mrta_v3,23,6,0.81
145.000,ahe_mrta_v3,24,6,0.85
150.000,ahe_mrta_v3,25,5,0.88
155.000,ahe_mrta_v3,26,5,0.80
160.000,ahe_mrta_v3,27,5,0.62
165.000,ahe_mrta_v3,28,5,0.67
170.000,ahe_mrta_v3,29,5,0.65
175.000,ahe_mrta_v3,30,5,0.66
180.000,ahe_mrta_v3,31,5,1.08
185.001,ahe_mrta_v3,32,6,0.70
