timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,7.94
35.000,ahe_mrta_v3,2,10,2.88
40.000,ahe_mrta_v3,3,10,3.51
45.000,ahe_mrta_v3,4,10,2.28
50.000,ahe_mrta_v3,5,10,2.50
55.000,ahe_mrta_v3,6,9,2.63
60.000,ahe_mrta_v3,7,8,2.79
65.000,ahe_mrta_v3,8,8,2.70
70.000,ahe_mrta_v3,9,7,2.30
75.000,ahe_mrta_v3,10,7,2.75
80.000,ahe_mrta_v3,11,5,2.76
85.000,ahe_mrta_v3,12,5,1.74
90.000,ahe_mrta_v3,13,5,2.91
95.000,ahe_mrta_v3,14,5,1.73
100.000,ahe_mrta_v3,15,5,2.02
105.000,ahe_mrta_v3,16,5,1.36
110.000,ahe_mrta_v3,17,5,1.88
115.000,ahe_mrta_v3,18,6,2.44
120.000,ahe_mrta_v3,19,7,1.27
125.000,ahe_mrta_v3,20,7,0.78
130.000,ahe_mrta_v3,21,7,0.77
135.000,ahe_mrta_v3,22,7,0.92
140.000,ahe_mrta_v3,23,7,1.11
