timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,5,2.03
35.000,ahe_mrta_v3,2,5,0.58
40.000,ahe_mrta_v3,3,5,0.32
45.000,ahe_mrta_v3,4,5,0.31
50.000,ahe_mrta_v3,5,5,0.71
55.000,ahe_mrta_v3,6,5,0.55
60.000,ahe_mrta_v3,7,9,1.85
65.000,ahe_mrta_v3,8,8,1.15
70.000,ahe_mrta_v3,9,7,1.16
75.000,ahe_mrta_v3,10,7,1.23
80.000,ahe_mrta_v3,11,7,0.76
85.000,ahe_mrta_v3,12,7,0.59
90.000,ahe_mrta_v3,13,8,1.10
95.000,ahe_mrta_v3,14,8,0.98
100.000,ahe_mrta_v3,15,7,0.67
105.000,ahe_mrta_v3,16,6,0.64
110.000,ahe_mrta_v3,17,6,0.83
115.000,ahe_mrta_v3,18,4,0.60
120.000,ahe_mrta_v3,19,4,1.22
125.000,ahe_mrta_v3,20,5,0.82
130.000,ahe_mrta_v3,21,4,0.95
135.000,ahe_mrta_v3,22,4,0.89
140.000,ahe_mrta_v3,23,4,0.71
145.000,ahe_mrta_v3,24,4,0.59
150.000,ahe_mrta_v3,25,4,0.79
155.000,ahe_mrta_v3,26,4,0.76
160.000,ahe_mrta_v3,27,4,0.65
165.000,ahe_mrta_v3,28,4,0.67
170.000,ahe_mrta_v3,29,4,0.66
175.000,ahe_mrta_v3,30,4,0.54
180.000,ahe_mrta_v3,31,4,0.63
185.000,ahe_mrta_v3,32,4,0.67
190.000,ahe_mrta_v3,33,3,0.93
