timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,0.89
35.000,ahe_mrta_v3,2,10,0.77
40.000,ahe_mrta_v3,3,10,0.47
45.000,ahe_mrta_v3,4,10,0.52
50.000,ahe_mrta_v3,5,10,0.68
55.000,ahe_mrta_v3,6,9,0.61
60.000,ahe_mrta_v3,7,10,0.48
65.000,ahe_mrta_v3,8,10,0.56
70.000,ahe_mrta_v3,9,10,0.72
75.000,ahe_mrta_v3,10,10,0.81
80.000,ahe_mrta_v3,11,10,0.45
85.000,ahe_mrta_v3,12,8,0.50
90.000,ahe_mrta_v3,13,6,0.67
95.000,ahe_mrta_v3,14,6,0.93
100.000,ahe_mrta_v3,15,6,0.90
105.000,ahe_mrta_v3,16,5,0.59
110.000,ahe_mrta_v3,17,5,0.79
115.000,ahe_mrta_v3,18,5,1.06
120.000,ahe_mrta_v3,19,6,1.41
125.000,ahe_mrta_v3,20,7,0.73
