timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,7,3.78
35.000,ahe_mrta_v3,2,7,0.62
40.000,ahe_mrta_v3,3,7,0.38
45.000,ahe_mrta_v3,4,7,0.63
50.000,ahe_mrta_v3,5,7,0.60
55.000,ahe_mrta_v3,6,7,0.55
60.000,ahe_mrta_v3,7,10,1.06
65.000,ahe_mrta_v3,8,10,1.65
70.000,ahe_mrta_v3,9,10,0.79
75.000,ahe_mrta_v3,10,8,0.96
80.000,ahe_mrta_v3,11,7,0.68
85.000,ahe_mrta_v3,12,7,0.68
90.000,ahe_mrta_v3,13,8,0.99
95.000,ahe_mrta_v3,14,8,0.76
100.000,ahe_mrta_v3,15,7,0.80
105.000,ahe_mrta_v3,16,7,0.61
110.000,ahe_mrta_v3,17,6,0.86
115.000,ahe_mrta_v3,18,6,0.72
120.000,ahe_mrta_v3,19,6,1.05
125.000,ahe_mrta_v3,20,4,0.70
130.000,ahe_mrta_v3,21,4,0.59
135.000,ahe_mrta_v3,22,4,0.78
140.000,ahe_mrta_v3,23,4,0.60
145.000,ahe_mrta_v3,24,4,0.55
150.000,ahe_mrta_v3,25,4,0.58
155.000,ahe_mrta_v3,26,4,0.53
160.000,ahe_mrta_v3,27,4,0.91
