timestamp_s,event_type,robot_id,task_id,strategy,latency_ms
30.000,allocation_run,,,ahe_mrta_v3,5.77
60.000,allocation_run,,,ahe_mrta_v3,2.24
65.000,allocation_run,,,ahe_mrta_v3,1.35
70.000,allocation_run,,,ahe_mrta_v3,1.06
70.000,robot_failure,robot_2,,ahe_mrta_v3,0.00
75.000,allocation_run,,,ahe_mrta_v3,1.07
80.000,allocation_run,,,ahe_mrta_v3,1.09
85.000,allocation_run,,,ahe_mrta_v3,0.74
90.000,allocation_run,,,ahe_mrta_v3,1.86
95.000,allocation_run,,,ahe_mrta_v3,1.74
100.000,allocation_run,,,ahe_mrta_v3,2.15
105.000,allocation_run,,,ahe_mrta_v3,1.86
110.000,allocation_run,,,ahe_mrta_v3,1.13
115.000,allocation_run,,,ahe_mrta_v3,1.44
120.000,allocation_run,,,ahe_mrta_v3,1.53
125.000,allocation_run,,,ahe_mrta_v3,1.20
130.000,allocation_run,,,ahe_mrta_v3,1.17
135.000,allocation_run,,,ahe_mrta_v3,1.29
140.000,allocation_run,,,ahe_mrta_v3,1.14
145.000,allocation_run,,,ahe_mrta_v3,1.41
150.000,allocation_run,,,ahe_mrta_v3,1.01
155.000,allocation_run,,,ahe_mrta_v3,0.70
160.000,allocation_run,,,ahe_mrta_v3,0.76
165.000,allocation_run,,,ahe_mrta_v3,0.77
170.000,allocation_run,,,ahe_mrta_v3,0.67
175.000,allocation_run,,,ahe_mrta_v3,0.73
180.000,allocation_run,,,ahe_mrta_v3,1.02
