timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,8,5.77
60.000,ahe_mrta_v3,2,10,2.24
65.000,ahe_mrta_v3,3,8,1.35
70.000,ahe_mrta_v3,4,8,1.06
75.000,ahe_mrta_v3,5,7,1.07
80.000,ahe_mrta_v3,6,7,1.09
85.000,ahe_mrta_v3,7,7,0.74
90.000,ahe_mrta_v3,8,8,1.86
95.000,ahe_mrta_v3,9,6,1.74
100.000,ahe_mrta_v3,10,5,2.15
105.000,ahe_mrta_v3,11,5,1.86
110.000,ahe_mrta_v3,12,5,1.13
115.000,ahe_mrta_v3,13,5,1.44
120.000,ahe_mrta_v3,14,5,1.53
125.000,ahe_mrta_v3,15,5,1.20
130.000,ahe_mrta_v3,16,4,1.17
135.000,ahe_mrta_v3,17,4,1.29
140.000,ahe_mrta_v3,18,4,1.14
145.000,ahe_mrta_v3,19,4,1.41
150.000,ahe_mrta_v3,20,4,1.01
155.000,ahe_mrta_v3,21,4,0.70
160.000,ahe_mrta_v3,22,4,0.76
165.000,ahe_mrta_v3,23,4,0.77
170.000,ahe_mrta_v3,24,4,0.67
175.000,ahe_mrta_v3,25,4,0.73
180.000,ahe_mrta_v3,26,4,1.02
