timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,8,3.87
60.000,ahe_mrta_v3,2,10,1.17
65.000,ahe_mrta_v3,3,10,0.72
70.000,ahe_mrta_v3,4,10,0.66
75.000,ahe_mrta_v3,5,7,0.71
80.000,ahe_mrta_v3,6,7,0.67
85.000,ahe_mrta_v3,7,6,0.68
90.000,ahe_mrta_v3,8,7,0.62
95.000,ahe_mrta_v3,9,7,0.72
100.000,ahe_mrta_v3,10,6,0.75
105.000,ahe_mrta_v3,11,6,0.89
110.000,ahe_mrta_v3,12,5,0.76
115.000,ahe_mrta_v3,13,5,1.99
120.000,ahe_mrta_v3,14,5,1.70
125.000,ahe_mrta_v3,15,4,1.79
130.000,ahe_mrta_v3,16,4,2.22
135.000,ahe_mrta_v3,17,4,1.46
140.000,ahe_mrta_v3,18,5,1.72
145.000,ahe_mrta_v3,19,4,1.46
150.000,ahe_mrta_v3,20,4,1.37
155.000,ahe_mrta_v3,21,4,1.41
160.000,ahe_mrta_v3,22,4,1.19
165.000,ahe_mrta_v3,23,4,1.08
170.000,ahe_mrta_v3,24,4,1.13
175.000,ahe_mrta_v3,25,4,0.99
180.000,ahe_mrta_v3,26,4,1.41
185.001,ahe_mrta_v3,27,4,0.72
190.000,ahe_mrta_v3,28,4,0.94
