timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,rostam_ea,1,8,50.27
60.000,rostam_ea,2,14,59.68
80.000,rostam_ea,3,10,38.43
90.000,rostam_ea,4,17,51.78
