experiment_id,scenario,strategy,seed,robot_count,robot_id,assigned_tasks,completed_tasks,failed_tasks,approx_distance_m
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,5,robot_1,5,5,0,25.70
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,5,robot_2,5,5,0,44.32
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,5,robot_3,6,6,0,27.53
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,5,robot_4,4,4,0,30.05
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed05,deadline_pressure,ahe_mrta_v3,5,5,robot_5,5,5,0,30.44
