timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
35.000,ahe_mrta_v3,1,7,2.04
40.000,ahe_mrta_v3,2,6,0.57
45.000,ahe_mrta_v3,3,6,0.26
50.000,ahe_mrta_v3,4,6,0.33
55.000,ahe_mrta_v3,5,6,0.90
65.000,ahe_mrta_v3,6,9,0.88
70.000,ahe_mrta_v3,7,9,0.59
75.000,ahe_mrta_v3,8,7,0.66
80.000,ahe_mrta_v3,9,6,0.54
85.000,ahe_mrta_v3,10,6,0.56
90.000,ahe_mrta_v3,11,6,0.53
95.000,ahe_mrta_v3,12,8,0.78
100.000,ahe_mrta_v3,13,7,0.68
105.000,ahe_mrta_v3,14,6,0.41
110.000,ahe_mrta_v3,15,6,0.81
115.000,ahe_mrta_v3,16,6,0.58
120.000,ahe_mrta_v3,17,5,0.50
125.000,ahe_mrta_v3,18,4,0.74
130.000,ahe_mrta_v3,19,4,0.71
135.000,ahe_mrta_v3,20,4,0.67
140.000,ahe_mrta_v3,21,4,1.01
145.000,ahe_mrta_v3,22,4,0.83
150.000,ahe_mrta_v3,23,4,0.65
155.000,ahe_mrta_v3,24,4,0.67
160.000,ahe_mrta_v3,25,4,0.42
165.000,ahe_mrta_v3,26,4,0.47
170.000,ahe_mrta_v3,27,4,0.80
175.000,ahe_mrta_v3,28,3,0.45
