timestamp_s,strategy,alloc_num,footprint_bytes
35.000,ahe_mrta_v3,1,68
40.000,ahe_mrta_v3,2,64
45.000,ahe_mrta_v3,3,64
50.000,ahe_mrta_v3,4,64
55.000,ahe_mrta_v3,5,60
65.000,ahe_mrta_v3,6,72
70.000,ahe_mrta_v3,7,76
75.000,ahe_mrta_v3,8,68
80.000,ahe_mrta_v3,9,64
85.000,ahe_mrta_v3,10,64
90.000,ahe_mrta_v3,11,64
95.000,ahe_mrta_v3,12,72
100.000,ahe_mrta_v3,13,68
105.000,ahe_mrta_v3,14,64
110.000,ahe_mrta_v3,15,60
115.000,ahe_mrta_v3,16,64
120.000,ahe_mrta_v3,17,56
125.000,ahe_mrta_v3,18,56
130.000,ahe_mrta_v3,19,56
135.000,ahe_mrta_v3,20,56
140.000,ahe_mrta_v3,21,48
145.000,ahe_mrta_v3,22,52
150.000,ahe_mrta_v3,23,56
155.000,ahe_mrta_v3,24,56
160.000,ahe_mrta_v3,25,56
165.000,ahe_mrta_v3,26,52
170.000,ahe_mrta_v3,27,52
175.000,ahe_mrta_v3,28,48
