timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,7.93
35.000,ahe_mrta_v3,2,10,3.16
40.000,ahe_mrta_v3,3,10,0.18
45.000,ahe_mrta_v3,4,10,0.28
50.001,ahe_mrta_v3,5,10,2.58
55.000,ahe_mrta_v3,6,10,2.34
60.000,ahe_mrta_v3,7,10,2.53
65.000,ahe_mrta_v3,8,10,3.11
70.000,ahe_mrta_v3,9,10,1.84
75.000,ahe_mrta_v3,10,10,2.52
80.000,ahe_mrta_v3,11,8,2.35
85.000,ahe_mrta_v3,12,8,1.85
90.000,ahe_mrta_v3,13,8,1.62
95.000,ahe_mrta_v3,14,8,1.50
100.000,ahe_mrta_v3,15,7,2.05
105.000,ahe_mrta_v3,16,7,1.55
110.000,ahe_mrta_v3,17,6,1.37
115.000,ahe_mrta_v3,18,6,1.21
120.000,ahe_mrta_v3,19,6,0.69
125.000,ahe_mrta_v3,20,6,0.72
130.000,ahe_mrta_v3,21,6,0.89
135.000,ahe_mrta_v3,22,5,0.62
140.000,ahe_mrta_v3,23,5,1.16
