timestamp_s,event_type,robot_id,task_id,strategy,latency_ms
30.000,allocation_run,,,ahe_mrta_v3,7.93
35.000,allocation_run,,,ahe_mrta_v3,3.16
40.000,allocation_run,,,ahe_mrta_v3,0.18
45.000,allocation_run,,,ahe_mrta_v3,0.28
50.001,allocation_run,,,ahe_mrta_v3,2.58
55.000,allocation_run,,,ahe_mrta_v3,2.34
60.000,allocation_run,,,ahe_mrta_v3,2.53
65.000,allocation_run,,,ahe_mrta_v3,3.11
70.000,allocation_run,,,ahe_mrta_v3,1.84
75.000,allocation_run,,,ahe_mrta_v3,2.52
76.000,robot_failure,robot_2,,ahe_mrta_v3,0.00
80.000,allocation_run,,,ahe_mrta_v3,2.35
85.000,allocation_run,,,ahe_mrta_v3,1.85
90.000,allocation_run,,,ahe_mrta_v3,1.62
95.000,allocation_run,,,ahe_mrta_v3,1.50
100.000,allocation_run,,,ahe_mrta_v3,2.05
105.000,allocation_run,,,ahe_mrta_v3,1.55
110.000,allocation_run,,,ahe_mrta_v3,1.37
115.000,allocation_run,,,ahe_mrta_v3,1.21
120.000,allocation_run,,,ahe_mrta_v3,0.69
125.000,allocation_run,,,ahe_mrta_v3,0.72
130.000,allocation_run,,,ahe_mrta_v3,0.89
135.000,allocation_run,,,ahe_mrta_v3,0.62
140.000,allocation_run,,,ahe_mrta_v3,1.16
