timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,5,2.65
35.000,ahe_mrta_v3,2,6,1.13
40.000,ahe_mrta_v3,3,6,0.57
45.000,ahe_mrta_v3,4,6,0.23
50.000,ahe_mrta_v3,5,5,0.54
55.000,ahe_mrta_v3,6,5,0.48
60.000,ahe_mrta_v3,7,7,2.20
65.000,ahe_mrta_v3,8,9,1.50
70.000,ahe_mrta_v3,9,9,0.57
75.000,ahe_mrta_v3,10,7,0.54
80.000,ahe_mrta_v3,11,6,0.79
85.000,ahe_mrta_v3,12,5,0.62
90.000,ahe_mrta_v3,13,7,0.98
95.000,ahe_mrta_v3,14,6,0.86
100.000,ahe_mrta_v3,15,5,0.96
105.000,ahe_mrta_v3,16,5,0.83
110.000,ahe_mrta_v3,17,5,0.93
115.000,ahe_mrta_v3,18,5,0.93
120.000,ahe_mrta_v3,19,5,0.70
125.000,ahe_mrta_v3,20,4,0.78
130.000,ahe_mrta_v3,21,4,0.82
135.000,ahe_mrta_v3,22,4,0.70
140.000,ahe_mrta_v3,23,4,0.46
145.000,ahe_mrta_v3,24,4,0.88
150.000,ahe_mrta_v3,25,4,0.80
155.000,ahe_mrta_v3,26,4,0.84
160.000,ahe_mrta_v3,27,4,0.57
165.000,ahe_mrta_v3,28,4,0.62
170.000,ahe_mrta_v3,29,4,0.89
175.000,ahe_mrta_v3,30,5,0.87
180.000,ahe_mrta_v3,31,4,0.45
