timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,8.09
35.000,ahe_mrta_v3,2,10,3.13
40.000,ahe_mrta_v3,3,10,0.25
45.000,ahe_mrta_v3,4,10,2.60
50.000,ahe_mrta_v3,5,10,2.37
55.000,ahe_mrta_v3,6,10,0.27
60.000,ahe_mrta_v3,7,10,0.28
65.000,ahe_mrta_v3,8,10,3.19
70.000,ahe_mrta_v3,9,10,2.04
75.000,ahe_mrta_v3,10,9,2.16
80.000,ahe_mrta_v3,11,8,1.47
85.000,ahe_mrta_v3,12,8,1.61
90.000,ahe_mrta_v3,13,8,1.42
95.000,ahe_mrta_v3,14,8,1.26
100.000,ahe_mrta_v3,15,7,1.50
105.000,ahe_mrta_v3,16,7,1.66
110.000,ahe_mrta_v3,17,7,1.00
115.000,ahe_mrta_v3,18,6,1.06
120.000,ahe_mrta_v3,19,5,1.15
125.000,ahe_mrta_v3,20,5,1.19
130.000,ahe_mrta_v3,21,4,0.64
135.000,ahe_mrta_v3,22,4,1.04
140.000,ahe_mrta_v3,23,4,0.68
145.000,ahe_mrta_v3,24,4,0.73
150.000,ahe_mrta_v3,25,4,0.78
155.000,ahe_mrta_v3,26,2,0.66
