experiment_id,scenario,strategy,seed,robot_count,target_count,tasks_total,tasks_completed,tasks_failed,tasks_remaining,task_completion_rate,makespan_s,average_task_delay,average_task_delay_completed,deadline_violation_rate,deadline_violation_rate_completed,total_travel_distance,workload_balance,workload_balance_active,workload_balance_legacy_variance,travel_distance_balance,failure_recovery_time,failure_recovery_time_censored,replanning_frequency,allocation_instability,mean_decision_latency_ms,communication_messages,communication_bytes,rosbag_size_mb,source
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed17,deadline_pressure,ahe_mrta_v3,17,5,25,25,25,0,0,1.0000,171.0,92.47,92.47,0.5200,0.5200,175.66,0.9542,0.9542,0.4545,0.9967,0.00,0.00,10.18,1.1154,2.42,29,0,0.0,gazebo
